crystal_id,nano_id,ql,crystal_name,nano_name,school,strain,strain_id,sub_strain,professions,location,nano_cost,froob_friendly,sort_order,nano_deck,spec,min_level,mm,bm,pm,si,ts,mc
26473,26346,4,"Nano Crystal (Aimed Shot Proficiency)","Aimed Shot Proficiency","Buffs - Ranged Special","Aimed Shot Buffs",18,"",General,"No longer drops",25,1,6,0,,,,,35,35,,
26471,26344,14,"Nano Crystal (Ranged Special Attacks Incompetence)","Ranged Special Attacks Incompetence","Debuffs - Ranged Special","Aimed Shot Debuffs",19,"",General,"RK Store",250,1,1,0,,,,,70,70,,
26472,26345,7,"Nano Crystal (Aimed Shot Inexperience)","Aimed Shot Inexperience","Debuffs - Ranged Special","Aimed Shot Debuffs",19,"",General,"No longer drops",25,1,2,0,,,,,39,39,,
270985,270984,1,"Phasefront Banshee - Black","Phasefront Banshee - Black",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,3,0,,,,,,,,
270992,270991,1,"Phasefront Banshee - Cream","Phasefront Banshee - Cream",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,5,0,,,,,,,,
288796,288795,1,"Phasefront Banshee - Death Rider","Phasefront Banshee - Death Rider",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,6,0,,,,,,,,
273469,273468,1,"Phasefront Banshee - Death Rider","Phasefront Banshee - Death Rider",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,7,0,,,,,,,,
270994,270993,1,"Phasefront Banshee - Flames","Phasefront Banshee - Flames",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,8,0,,,,,,,,
270996,270995,1,"Phasefront Banshee - Red","Phasefront Banshee - Red",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,1,0,,,,,,,,
270987,270986,1,"Phasefront Banshee - White","Phasefront Banshee - White",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,2,0,,,,,,,,
270983,270982,1,"Phasefront Banshee - Yellow","Phasefront Banshee - Yellow",Vehices,Air,0,Banshee,General,"Item Shop/Store",10,1,4,0,,,,,,,,
295705,295704,100,"Kodaik Velocity IV","Kodaik Velocity IV",Vehices,Land,0,Kodaik,General,"Arete Quest Reward",10,1,3,0,,,,,,,,
281570,281569,100,"Phasefront Classic - Charon","Phasefront Classic - Charon",Vehices,Air,0,Misc,General,"Orbital Appartment",10,1,2,0,,,,,,,,
290474,290473,100,"Yalmaha Clio","Yalmaha Clio",Vehices,Air,0,Misc,General,"Birthday Present",10,1,1,0,,,,,,,,
293620,293619,1,"Phasefront Besom - Sky Sweeper","Phasefront Besom - Sky Sweeper",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,8,0,,,,,,,,
296035,296034,1,"Phasefront Kananmuna","Phasefront Kananmuna",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,5,0,,,,,,,,
296670,296669,1,"Phasefront Sleigh","Phasefront Sleigh",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,10,0,,,,,,,,
301701,301700,1,"Yalmaha - 29500 - The Adaga","Yalmaha - 29500 - The Adaga",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,4,0,,,,,,,,
301671,301670,1,"Yalmaha - 29500 - The Adaga","Yalmaha - 29500 - The Adaga",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,6,0,,,,,,,,
301673,301672,1,"Yalmaha - 29500 - The Stiletto","Yalmaha - 29500 - The Stiletto",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,7,0,,,,,,,,
301668,301669,1,"Yalmaha XL - 29478","Yalmaha XL - 29478",Vehices,Air,0,Misc,General,"Item Shop/Store",10,1,9,0,,,,,,,,
270885,270884,1,"Phasefront Spectre - Black","Phasefront Spectre - Black",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,2,0,,,,,,,,
270942,270941,1,"Phasefront Spectre - Flames","Phasefront Spectre - Flames",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,4,0,,,,,,,,
270837,270836,1,"Phasefront Spectre - Green","Phasefront Spectre - Green",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,5,0,,,,,,,,
288817,288816,1,"Phasefront Spectre - Red Star","Phasefront Spectre - Red Star",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,6,0,,,,,,,,
287286,287285,1,"Phasefront Spectre - Red Star","Phasefront Spectre - Red Star",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,7,0,,,,,,,,
270944,270943,1,"Phasefront Spectre - Urban Camouflage","Phasefront Spectre - Urban Camouflage",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,8,0,,,,,,,,
270940,270939,1,"Phasefront Spectre - White","Phasefront Spectre - White",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,1,0,,,,,,,,
270946,270945,1,"Phasefront Spectre - Yellow","Phasefront Spectre - Yellow",Vehices,Air,0,Spectre,General,"Item Shop/Store",10,1,3,0,,,,,,,,
270712,270711,1,"Phasefront Wraith X2-45 - Black","Phasefront Wraith X2-45 - Black",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,3,0,,,,,,,,
270732,270731,1,"Phasefront Wraith X2-45 - Camo","Phasefront Wraith X2-45 - Camo",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,5,0,,,,,,,,
270646,270645,1,"Phasefront Wraith X2-45 - Desert","Phasefront Wraith X2-45 - Desert",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,7,0,,,,,,,,
288800,288802,1,"Phasefront Wraith X2-45 - Nosferatu","Phasefront Wraith X2-45 - Nosferatu",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,9,0,,,,,,,,
284062,284061,1,"Phasefront Wraith X2-45 - Nosferatu","Phasefront Wraith X2-45 - Nosferatu",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,10,0,,,,,,,,
270765,270764,1,"Phasefront Wraith X2-45 - Red","Phasefront Wraith X2-45 - Red",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,1,0,,,,,,,,
288798,288799,1,"Phasefront Wraith X2-45 - Skull Box","Phasefront Wraith X2-45 - Skull Box",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,2,0,,,,,,,,
277425,277426,1,"Phasefront Wraith X2-45 - Skull Box","Phasefront Wraith X2-45 - Skull Box",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,4,0,,,,,,,,
270739,270738,1,"Phasefront Wraith X2-45 - Urban Camouflage","Phasefront Wraith X2-45 - Urban Camouflage",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,6,0,,,,,,,,
270780,270779,1,"Phasefront Wraith X2-45 - White","Phasefront Wraith X2-45 - White",Vehices,Air,0,Wraith,General,"Item Shop/Store",10,1,8,0,,,,,,,,
301868,301867,150,"Nano Crystal (Fix: Restock Ammo (Level OP-CCXL))","Restock Ammo (Level OP-CCXL)",Creation,Ammo,0,"",Fixer,"OFAB Store",80,1,1,0,,,,,,,663,793
152184,152183,107,"Nano Crystal (Restock Ammo (Level OP-CC))","Restock Ammo (Level OP-CC)",Creation,Ammo,0,"",Fixer,"Mission Reward",80,1,3,0,,,,,,,494,623
152188,152181,107,"Nano Crystal (Restock Ammo (Level OP-C))","Restock Ammo (Level OP-C)",Creation,Ammo,0,"",Fixer,"Mission Reward",70,1,2,0,,,,,,,476,619
152186,152179,74,"Nano Crystal (Restock Ammo (Level OP-XX))","Restock Ammo (Level OP-XX)",Creation,Ammo,0,"",Fixer,"Mission Reward",70,1,4,0,,,,,,,329,428
152185,152182,60,"Nano Crystal (Restock Ammo (Level OP-X))","Restock Ammo (Level OP-X)",Creation,Ammo,0,"",Fixer,"Mission Reward",60,1,5,0,,,,,,,291,366
152187,152180,18,"Nano Crystal (Restock Ammo (Level OP-II))","Restock Ammo (Level OP-II)",Creation,Ammo,0,"",Fixer,"Mission Reward",60,1,6,0,,,,,,,86,111
129715,129714,10,"Nano Crystal (Restock Ammo (Level OP-I))","Restock Ammo (Level OP-I)",Creation,Ammo,0,"",Fixer,"Mission Reward",50,1,7,0,,,,,,,65,82
218167,266293,220,"Nano Crystal (NT: Mastablasta's Cataclysm)","Mastablasta's Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",1883,0,1,0,,220,,,,,,2240
265467,266294,214,"Nano Crystal (NT:Enfraam's Cataclysm)","Enfraam's Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",1640,0,2,0,,214,,,,,,1945
28823,28620,212,"Nano Crystal (Kel's Neutronium Plaything)","Kel's Neutronium Plaything",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Mob",460,1,3,0,,,,,,,,994
265464,266295,200,"Nano Crystal (NT: Jobe Cataclysm)","Jobe Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",1359,0,4,0,,200,,,,,,1308
28841,28638,182,"Nano Crystal (Volcanic Eruption)","Volcanic Eruption",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",177,1,5,0,,,,,,,,836
28840,28637,175,"Nano Crystal (Tremor)",Tremor,Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",272,1,6,0,,,,,,,,818
28797,28594,169,"Nano Crystal (Blaze of Hephaestos)","Blaze of Hephaestos",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",160,1,7,0,,,,,,,,775
265461,266296,165,"Nano Crystal (NT: Notum Cataclysm)","Notum Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",1212,0,8,0,,165,,,,,,1115
45976,45922,159,"Nano Crystal (Frigid Landscape)","Frigid Landscape",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",148,1,9,0,,,,,,,,740
45970,45906,146,"Nano Crystal (Isotope Waves)","Isotope Waves",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",121,1,10,0,,,,,,,,669
45954,45884,132,"Nano Crystal (Toxic Spill)","Toxic Spill",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",111,1,11,0,,,,,,,,616
28838,28635,123,"Nano Crystal (Shrapnel Burst)","Shrapnel Burst",Nukes,"AoE Nuke",0,"",Nano-Technician,"Mission Reward",104,1,12,0,,,,,,,,572
265458,266297,120,"Nano Crystal (NT: Earthshattering Cataclysm)","Earthshattering Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",915,0,13,0,,120,,,,,,825
28796,28593,109,"Nano Crystal (Barrage of Fire)","Barrage of Fire",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",114,1,14,0,,,,,,,,513
45985,45925,103,"Nano Crystal (Dense Poison Fog)","Dense Poison Fog",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",88,1,15,0,,,,,,,,474
46004,45940,96,"Nano Crystal (Barrage of Blades)","Barrage of Blades",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",82,1,16,0,,,,,,,,444
45959,45900,83,"Nano Crystal (Limited Shrapnel Spray)","Limited Shrapnel Spray",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",71,1,17,0,,,,,,,,398
28832,28629,76,"Nano Crystal (Plasma Swirl)","Plasma Swirl",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",64,1,18,0,,,,,,,,364
265455,266298,75,"Nano Crystal (NT: Explosive Cataclysm)","Explosive Cataclysm",Nukes,"AoE Nuke",0,"",Nano-Technician,"OFAB Store",531,0,19,0,,75,,,,,,563
45993,45917,70,"Nano Crystal (Expanding Neutron Pulse)","Expanding Neutron Pulse",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",59,1,20,0,,,,,,,,330
45997,45937,60,"Nano Crystal (Circle Scythe)","Circle Scythe",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",52,1,21,0,,,,,,,,284
28802,28599,50,"Nano Crystal (Circle of Winter)","Circle of Winter",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",45,1,22,0,,,,,,,,241
45963,45894,37,"Nano Crystal (Mild Toxic Spill)","Mild Toxic Spill",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",31,1,23,0,,,,,,,,183
46007,45943,24,"Nano Crystal (Brief Poison Fog)","Brief Poison Fog",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",21,1,24,0,,,,,,,,128
28836,28633,14,"Nano Crystal (Shockball)",Shockball,Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",12,1,25,0,,,,,,,,79
28834,28631,4,"Nano Crystal (Radiation Pulse)","Radiation Pulse",Nukes,"AoE Nuke",0,"",Nano-Technician,"RK Store",8,1,26,0,,,,,,,,36
161693,161692,179,"Nano Crystal (Corrosive Cloud)","Corrosive Cloud","Crowd Control","AOE Taunt DOT",1038,"",Adventurer,"RK Dyna",650,1,1,0,,,,853,,,,770
155360,155330,120,"Nano Crystal (Smuggler Shipment (OP-CC))","Smuggler Shipment (OP-CC)",Creation,Armor,0,"",Fixer,"Mission Reward",278,1,1,0,,,,,,,585,689
155361,155331,113,"Nano Crystal (Smuggler Shipment (OP-CLXXX))","Smuggler Shipment (OP-CLXXX)",Creation,Armor,0,"",Fixer,"Mission Reward",256,1,2,0,,,,,,,551,645
155362,155332,107,"Nano Crystal (Smuggler Shipment (OP-CLX))","Smuggler Shipment (OP-CLX)",Creation,Armor,0,"",Fixer,"Mission Reward",235,1,3,0,,,,,,,503,626
155363,155333,103,"Nano Crystal (Smuggler Shipment (OP-CXL))","Smuggler Shipment (OP-CXL)",Creation,Armor,0,"",Fixer,"Mission Reward",217,1,4,0,,,,,,,452,612
155364,155334,90,"Nano Crystal (Smuggler Shipment (OP-CXX))","Smuggler Shipment (OP-CXX)",Creation,Armor,0,"",Fixer,"Mission Reward",188,1,5,0,,,,,,,392,534
155365,155335,70,"Nano Crystal (Smuggler Shipment (OP-C))","Smuggler Shipment (OP-C)",Creation,Armor,0,"",Fixer,"Mission Reward",152,1,6,0,,,,,,,319,408
155366,155336,54,"Nano Crystal (Smuggler Shipment (OP-LXXX))","Smuggler Shipment (OP-LXXX)",Creation,Armor,0,"",Fixer,"Mission Reward",119,1,7,0,,,,,,,247,317
155367,155337,34,"Nano Crystal (Smuggler Shipment (OP-LX))","Smuggler Shipment (OP-LX)",Creation,Armor,0,"",Fixer,"Mission Reward",83,1,8,0,,,,,,,175,216
155368,155338,24,"Nano Crystal (Smuggler Shipment (OP-XL))","Smuggler Shipment (OP-XL)",Creation,Armor,0,"",Fixer,"Mission Reward",53,1,9,0,,,,,,,115,143
155369,155339,8,"Nano Crystal (Smuggler Shipment (OP-XX))","Smuggler Shipment (OP-XX)",Creation,Armor,0,"",Fixer,"Mission Reward",23,1,10,0,,,,,,,52,66
227681,227680,220,"Nano Crystal (Gift of Assurance)","Gift of Assurance",Buffs,"Armor Buff",3,"",Engineer,"Pandemonium Garden",2716,0,1,0,4,220,1845,,,,,1840
275854,275700,215,"Alien Matrix Beta Box (Form of Risan)","Form of Risan",Buffs,"Armor Buff",3,"","Martial Artist","APF Tradeskill",1328,0,2,1,,215,,,1244,1244,,
227679,227678,210,"Nano Crystal (Assurance Relief)","Assurance Relief",Buffs,"Armor Buff",3,"",Engineer,"Inferno Sanctuary / Pandemonium Garden",2483,0,3,0,4,210,1601,,,,,1599
227677,227676,201,"Nano Crystal (Assurance Attention)","Assurance Attention",Buffs,"Armor Buff",3,"",Engineer,"Inferno Sanctuary / Pandemonium Garden",2224,0,4,0,4,201,1196,,,,,1196
227675,227674,185,"Nano Crystal (Assurance Advocacy)","Assurance Advocacy",Buffs,"Armor Buff",3,"",Engineer,"Inferno Garden",1920,0,5,0,3,185,1103,,,,,1103
29869,29789,189,"Nano Crystal (Aegis Barrier)","Aegis Barrier",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1201,1,6,0,,,874,,,,,874
29868,29788,189,"Nano Crystal (Ultimate Force Field)","Ultimate Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1188,1,7,0,,,865,,,,,865
70570,70557,185,"Nano Crystal (Heavy Assault Force Field)","Heavy Assault Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1164,1,8,0,,,850,,,,,850
70598,70529,179,"Nano Crystal (Advanced Force Field)","Advanced Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1135,1,9,0,,,833,,,,,833
70597,70530,172,"Nano Crystal (Superior Force Field)","Superior Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1082,1,10,0,,,799,,,,,799
70596,70531,169,"Nano Crystal (Force Field)","Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1040,1,11,0,,,775,,,,,775
28930,28879,165,"Nano Crystal (Form of Tessai)","Form of Tessai",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",1013,1,12,0,,,,770,,770,,
70595,70532,162,"Nano Crystal (Lesser Force Field)","Lesser Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",1003,1,13,0,,,754,,,,,754
70594,70533,159,"Nano Crystal (Basic Force Field)","Basic Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",970,1,14,0,,,742,,,,,742
75352,75351,159,"Nano Crystal (Transcendent Shen Protection)","Transcendent Shen Protection",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",867,1,15,0,,,,730,,730,,
75427,75401,159,"Nano Crystal (Heavy Assault Absorption Shield)","Heavy Assault Absorption Shield",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",829,1,16,0,,,761,,,,,680
70591,70534,156,"Nano Crystal (Flawed Force Field)","Flawed Force Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",925,1,17,0,,,726,,,,,726
75367,75336,152,"Nano Crystal (Monomolecular Skin)","Monomolecular Skin",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",810,1,19,0,,,,700,,700,,
75426,75402,152,"Nano Crystal (Heavy Assault Combat Barrier)","Heavy Assault Combat Barrier",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",775,1,18,0,,,723,,,,,646
70592,70535,149,"Nano Crystal (Perfected Defensive Screen)","Perfected Defensive Screen",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",853,1,20,0,,,698,,,,,698
70593,70536,146,"Nano Crystal (Perfected Protective Field)","Perfected Protective Field",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",800,1,21,0,,,676,,,,,676
75365,75338,146,"Nano Crystal (Supreme Shen Protection)","Supreme Shen Protection",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",767,1,22,0,,,,674,,674,,
28920,28869,142,"Nano Crystal (Diamond Skin)","Diamond Skin",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",723,1,23,0,,,,654,,654,,
75424,75403,142,"Nano Crystal (Perfected Absorption Shield)","Perfected Absorption Shield",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",718,1,24,0,,,680,,,,,630
70590,70537,139,"Nano Crystal (Perfected Shielding Barrier)","Perfected Shielding Barrier",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",763,1,25,0,,,639,,,,,639
75425,75404,139,"Nano Crystal (Perfected Combat Barrier)","Perfected Combat Barrier",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",658,1,26,0,,,650,,,,,620
75366,75337,136,"Nano Crystal (Partial Diamond Skin)","Partial Diamond Skin",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",680,1,27,0,,,,632,,632,,
75364,75339,132,"Nano Crystal (Greater Shen Protection)","Greater Shen Protection",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",635,1,29,0,,,,610,,610,,
75423,75405,132,"Nano Crystal (Advanced Absorption Shield)","Advanced Absorption Shield",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",597,1,28,0,,,618,,,,,610
70588,70538,126,"Nano Crystal (Advanced Defensive Screen)","Advanced Defensive Screen",Buffs,"Armor Buff",3,"",Engineer,"Mission Reward",715,1,30,0,,,590,,,,,590
75362,75340,123,"Nano Crystal (Greater Titanium Skin)","Greater Titanium Skin",Buffs,"Armor Buff",3,"","Martial Artist","Mission Reward",587,1,31,0,,,,564,,564,,
75373,74173,123,"Nano Crystal (Supreme Wilderness Protection)","Supreme Wilderness Protection",Buffs,"Armor Buff",3,"",Adventurer,"Mission Reward",100,1,32,0,,,569,,,,,569
70589,70539,119,"Nano Crystal (Advanced Protective Field)","Advanced Protective Field",Buffs,"Armor Buff",3,"",Engineer,"RK Store",672,1,33,0,,,550,,,,,550
75421,75406,119,"Nano Crystal (Advanced Combat Barrier)","Advanced Combat Barrier",Buffs,"Armor Buff",3,"",Soldier,"RK Store",532,1,34,0,,,554,,,,,541
70580,70547,109,"Nano Crystal (Advanced Shielding Barrier)","Advanced Shielding Barrier",Buffs,"Armor Buff",3,"",Engineer,"RK Store",636,1,35,0,,,513,,,,,513
75361,75342,109,"Nano Crystal (Titanium Skin)","Titanium Skin",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",539,1,36,0,,,,513,,513,,
70578,70549,103,"Nano Crystal (Superior Defensive Screen)","Superior Defensive Screen",Buffs,"Armor Buff",3,"",Engineer,"RK Store",600,1,37,0,,,474,,,,,474
75363,75341,99,"Nano Crystal (Major Shen Protection)","Major Shen Protection",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",492,1,39,0,,,,461,,461,,
75422,75407,99,"Nano Crystal (Superior Absorption Shield)","Superior Absorption Shield",Buffs,"Armor Buff",3,"",Soldier,"RK Store",467,1,38,0,,,479,,,,,448
70579,70550,96,"Nano Crystal (Superior Protective Field)","Superior Protective Field",Buffs,"Armor Buff",3,"",Engineer,"RK Store",563,1,40,0,,,444,,,,,444
75372,74174,96,"Nano Crystal (Greater Wilderness Protection)","Greater Wilderness Protection",Buffs,"Armor Buff",3,"",Adventurer,"RK Store",534,1,41,0,,,444,,,,,444
70576,70552,86,"Nano Crystal (Superior Shielding Barrier)","Superior Shielding Barrier",Buffs,"Armor Buff",3,"",Engineer,"RK Store",514,1,43,0,,,410,,,,,410
75359,75343,86,"Nano Crystal (Greater Steel Skin)","Greater Steel Skin",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",444,1,42,0,,,,408,,408,,
70574,70551,83,"Nano Crystal (Defensive Screen)","Defensive Screen",Buffs,"Armor Buff",3,"",Engineer,"RK Store",477,1,45,0,,,386,,,,,386
75420,75408,83,"Nano Crystal (Superior Combat Barrier)","Superior Combat Barrier",Buffs,"Armor Buff",3,"",Soldier,"RK Store",401,1,44,0,,,399,,,,,362
28958,28907,76,"Nano Crystal (Steel Skin)","Steel Skin",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",397,1,46,0,,,,360,,360,,
70575,70553,73,"Nano Crystal (Protective Field)","Protective Field",Buffs,"Armor Buff",3,"",Engineer,"RK Store",439,1,47,0,,,350,,,,,350
75371,74175,70,"Nano Crystal (Major Wilderness Protection)","Major Wilderness Protection",Buffs,"Armor Buff",3,"",Adventurer,"RK Store",404,1,48,0,,,327,,,,,327
75360,75344,66,"Nano Crystal (Shen Protection)","Shen Protection",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",348,1,50,0,,,,310,,310,,
29367,29223,66,"Nano Crystal (Absorption Shield)","Absorption Shield",Buffs,"Armor Buff",3,"",Soldier,"Mission Reward",334,1,49,0,,,327,,,,,301
70573,70554,63,"Nano Crystal (Shielding Barrier)","Shielding Barrier",Buffs,"Armor Buff",3,"",Engineer,"RK Store",393,1,51,0,,,304,,,,,304
70571,70555,57,"Nano Crystal (Lesser Defensive Screen)","Lesser Defensive Screen",Buffs,"Armor Buff",3,"",Engineer,"RK Store",362,1,52,0,,,271,,,,,271
75358,75345,53,"Nano Crystal (Greater Wooden Skin)","Greater Wooden Skin",Buffs,"Armor Buff",3,"","Martial Artist","RK Store",297,1,53,0,,,,257,,257,,
70572,70556,50,"Nano Crystal (Lesser Protective Field)","Lesser Protective Field",Buffs,"Armor Buff",3,"",Engineer,"RK Store",324,1,55,0,,,237,,,,,237
75418,75409,50,"Nano Crystal (Combat Barrier)","Combat Barrier",Buffs,"Armor Buff",3,"",Soldier,"RK Store",266,1,54,0,,,247,,,,,222
70587,70540,43,"Nano Crystal (Lesser Shielding Barrier)","Lesser Shielding Barrier",Buffs,"Armor Buff",3,"",Engineer,"RK Store",284,1,58,0,,,211,,,,,211
