# Version: 18.08.58.03
# Requires: 20230108112714_CreateItemDBs.shared
lowid,highid,lowql,highql,name,icon,froob_friendly,slot,flags,in_game
27309,27309,10,10,"Shattered Nano Crystal",300932,1,0,-2147483135,1
27310,27310,4,4,"Shattered Nano Crystal",300932,1,0,-2147483135,1
28774,28774,152,152,"Shattered Nano Crystal",300932,1,0,-2147483135,1
27311,27311,10,10,"Nano Crystal (Treatment Expertise)",12226,1,0,-2143288829,1
27312,27312,4,4,"Nano Crystal (Treatment Proficiency)",12226,1,0,-2143288829,1
27313,27313,10,10,"Nano Crystal (Tutoring Expertise)",12226,1,0,-2143288829,1
27314,27314,4,4,"Nano Crystal (Tutoring Proficiency)",12226,1,0,-2143288829,1
27324,27324,7,7,"Nano Crystal (Weapon Augmentation)",12225,1,0,-2143288829,1
27325,27325,17,17,"Nano Crystal (Weapon Enhancement)",12225,1,0,-2143288829,1
27326,27326,10,10,"Nano Crystal (Weapon Smithing Expertise)",12226,1,0,-2143288829,1
27344,27344,1,1,"Light Blue Rubber Shirt",22972,1,32,-1073741821,1
27350,27350,1,1,"Blue Rubber Pants",22915,1,2048,-1073741821,1
27351,27351,1,1,"Blue Rubber Shirt",22970,1,32,-1073741821,1
27352,27352,1,1,"Blue Rubbershirt Sleeves",22948,1,640,-1073741821,1
27353,27353,1,1,"Red Rubber Pants",22916,1,2048,-1073741821,1
27354,27354,1,1,"Red Rubber Shirt",22969,1,32,-1073741821,1
27355,27355,1,1,"Red Rubbershirt Sleeves",22947,1,640,-1073741821,1
27356,27356,1,1,"Orange Rubber Pants",22917,1,2048,-1073741821,1
27357,27357,1,1,"Orange Rubber Shirt",22973,1,32,-1073741821,1
27358,27358,1,1,"Rubbershirt Sleeves with an Orange Stripe",22946,1,640,-1073741821,1
27359,27359,1,1,"Light Blue Rubber Pants",22918,1,2048,-1073741821,1
27360,27360,200,200,"Enhanced Flak Armor Pants",22923,1,2048,-1073741821,1
27361,27361,1,1,"Rubbershirt Sleeves with a Light Blue Stripe",22950,1,640,-1073741821,1
27362,27362,1,1,"Omni Grey Suit Pants",27671,1,2048,-1073741821,1
27363,27363,1,1,"Omni Grey Suit Boots",21867,1,16384,-1073741821,1
27364,27364,1,1,"Omni Female Grey Suit Shirt",19813,1,32,-1073741821,1
27365,27365,1,1,"Omni Grey Suit Shirt",19814,1,32,-1073741821,1
27366,27366,1,1,"Omni Grey Suit Sleeves",21851,1,640,-1073741821,1
27367,27367,1,1,"Omni Executive Suit Boots",13272,1,16384,-1073741821,1
27368,27368,1,1,"Omni Executive Suit Pants",13302,1,2048,-1073741821,1
27369,27369,1,1,"Omni Executive Suit Shirt",13255,1,32,-1073741821,1
27370,27370,1,1,"Omni Executive Suit Sleeves",13234,1,640,-1073741821,1
27371,27371,1,1,"Omni InternOp Suit Pants",27670,1,2048,-1073741821,1
27372,27372,1,1,"Omni InternOp Suit Gloves",27661,1,256,-1073741821,1
27373,27373,1,1,"Omni InternOp Suit Boots",27660,1,16384,-1073741821,1
27374,27374,1,1,"Omni Intern-Op Suit Shirt",27658,1,32,-1073741821,1
27375,27375,1,1,"Omni Intern-Op Suit Sleeves",27659,1,640,-1073741821,1
27376,27376,1,1,"Omni Grey Suit Skirt",27662,1,2048,-1073741821,1
27377,27377,1,1,"Black Boots",13260,1,16384,-1073741821,1
27378,27378,1,1,"Black Pants",13288,1,2048,-1073741821,1
27379,27379,1,1,"Black Shirt",13239,1,32,-1073741821,1
27380,27380,1,1,"Black Sleeves",13221,1,640,-1073741821,1
27381,27381,1,1,"Omni-Med Suit Gloves",21874,1,256,-1073741821,1
27382,27382,1,1,"Omni-Med Suit Boots",21869,1,16384,-1073741821,1
27383,27383,1,1,"Omni-Med Suit Shirt",21861,1,32,-1073741821,1
27384,27384,1,1,"Omni-Med Suit Skirt",26324,1,2048,-1073741821,1
27385,27385,1,1,"Omni-Med Suit Sleeves",21853,1,640,-1073741821,1
27386,27386,1,1,"Omni-Med Suit Trousers",26323,1,2048,-1073741821,1
27387,27387,1,1,"Omni-Med Female Suit Shirt",21857,1,32,-1073741821,1
27389,27389,200,200,"Enhanced Flak Body Armor",22905,1,32,-1073741821,1
27391,27391,200,200,"Enhanced Flak Armor Sleeves",22910,1,640,-1073741821,1
27392,27392,200,200,"Assault-Issue Omni-Pol Desert Armor Boots",27665,1,16384,-1073741821,1
27394,27394,200,200,"Assault-Issue Omni-Pol Desert Armor Pants",27663,1,2048,-1073741821,1
27396,27396,200,200,"Assault-Issue Omni-Pol Desert Armor Gloves",27664,1,256,-1073741821,1
27398,27398,200,200,"Assault-Issue Omni-Pol Desert Body Armor",22991,1,32,-1073741821,1
27400,27400,200,200,"Assault-Issue Omni-Pol Desert Armor Sleeves",27666,1,640,-1073741821,1
27402,27402,200,200,"Assault-Issue Omni-Pol Desert Armor Helmet",27709,1,4,-1073741821,1
27708,27708,4,4,"Nano Crystal (Electrical Engineering Proficiency)",12226,1,0,-2143288829,1
27805,27805,24,24,"Nano Crystal (Blood Circle)",12228,1,0,-2143288829,1
28564,28564,1,1,"Mission Key Duplicator",70566,1,0,-2147483133,1
28577,28577,1,1,"Mission Key to",43107,1,0,-2147483135,1
28734,28734,200,200,"High-Quality Medium Tank Armor",22400,1,8,-1073741821,1
28735,28735,200,200,"High-Quality Heavy Tank Armor",22392,1,8,-1073741821,1
28736,28736,200,200,"High-Quality Light Tank Armor",22396,1,8,-1073741821,1
28738,28738,200,200,"High-Quality Very Light Tank Armor",22404,1,8,-1073741821,1
28742,28742,1,1,"Adventurer: Startup Crystal - Quick Heal",12228,1,0,-2009071101,1
28743,28743,136,136,"Nano Crystal (Robust Treatment)",42451,1,0,-2143288829,1
28744,28744,33,33,"Nano Crystal (Survival Aid)",12226,1,0,-2143288829,1
28745,28745,113,113,"Nano Crystal (Precision of the Hunter)",301578,1,0,-2143288829,1
28749,28749,66,66,"Nano Crystal (Team Free Movement)",296729,1,0,-2143288829,1
28751,28751,4,4,"Nano Crystal (Team Quick Heal)",12228,1,0,-2143288829,1
28752,28752,10,10,"Nano Crystal (Terrain Knowledge)",296729,1,0,-2143288829,1
28753,28753,24,24,"Nano Crystal (Bind Wounds)",12228,1,0,-2143288829,1
28754,28754,27,27,"Nano Crystal (Biotoxin MK I)",12224,1,0,-2143288829,1
28755,28755,43,43,"Nano Crystal (Biotoxin MK II)",12224,1,0,-2143288829,1
28756,28756,73,73,"Nano Crystal (Biotoxin MK III)",12257,1,0,-2143288829,1
28757,28757,93,93,"Nano Crystal (Biotoxin MK IV)",12257,1,0,-2143288829,1
28758,28758,129,129,"Nano Crystal (Bloom of Health)",42448,1,0,-2143288829,1
28761,28761,90,90,"Nano Crystal (Close Wounds)",12256,1,0,-2143288829,1
28762,28762,116,116,"Nano Crystal (Colossal Health)",42448,1,0,-2143288829,1
28763,28763,169,169,"Nano Crystal (Complete Healing)",301570,1,0,-2143288829,1
28764,28764,146,146,"Nano Crystal (Cellular Restoration)",301187,1,0,-2143288829,1
28767,28767,7,7,"Nano Crystal (Doctor's Grace)",12228,1,0,-2143288829,1
28770,28770,14,14,"Nano Crystal (Enhanced First Aid)",12226,1,0,-2143288829,1
28771,28771,37,37,"Nano Crystal (Enlarge)",12228,1,0,-2143288829,1
28772,28772,149,149,"Nano Crystal (Epsilon Purge)",301150,1,0,-2143288829,1
28773,28773,80,80,"Nano Crystal (Exaggerated Health)",12256,1,0,-2143288829,1
28775,28775,165,165,"Nano Crystal (Gargantuan Health)",42448,1,0,-2143288829,1
28776,28776,76,76,"Nano Crystal (Natural Healing)",301187,1,0,-2143288829,1
28778,28778,1,1,"Doctor: Startup Crystal - Improved Healing",12228,1,0,-2009071103,1
28780,28780,7,7,"Nano Crystal (Inflict Harm)",12224,1,0,-2143288829,1
28782,28782,90,90,"Nano Crystal (Instinctive Control)",301239,1,0,-2143288829,1
28784,28784,99,99,"Nano Crystal (Nano Repulsor)",296691,1,0,-2143288829,1
28785,28785,37,37,"Nano Crystal (Premium Cover)",12228,1,0,-2143288829,1
28787,28787,33,33,"Nano Crystal (Specialist Treatment)",12226,1,0,-2143288829,1
28788,28788,119,119,"Nano Crystal (Superior First Aid)",42451,1,0,-2143288829,1
28789,28789,30,30,"Nano Crystal (Superior Healing)",12228,1,0,-2143288829,1
28790,28790,53,53,"Nano Crystal (Surgeon's Touch)",12256,1,0,-2143288829,1
28794,28794,179,179,"Nano Crystal (Wrack and Ruin)",42449,1,0,-2143288829,1
28795,28795,33,33,"Nano Crystal (Abyssal Flames)",12224,1,0,-2143288829,1
28796,28796,109,109,"Nano Crystal (Barrage of Fire)",42449,1,0,-2143288829,1
28797,28797,169,169,"Nano Crystal (Blaze of Hephaestos)",42449,1,0,-2143288829,1
28798,28798,33,33,"Nano Crystal (Blight)",12224,1,0,-2143288829,1
28799,28799,152,152,"Nano Crystal (Boil Blood)",42449,1,0,-2143288829,1
28800,28800,182,182,"Nano Crystal (Burning Bones)",42449,1,0,-2143288829,1
28801,28801,139,139,"Nano Crystal (Chaos Lights)",42449,1,0,-2143288829,1
28802,28802,50,50,"Nano Crystal (Circle of Winter)",12224,1,0,-2143288829,1
28803,28803,165,165,"Nano Crystal (Compacted Neutron Missile)",42449,1,0,-2143288829,1
28804,28804,10,10,"Nano Crystal (Corrosive Spray)",12224,1,0,-2143288829,1
28805,28805,4,4,"Nano Crystal (Corruption)",12224,1,0,-2143288829,1
28806,28806,90,90,"Nano Crystal (Dark Movement)",12259,1,0,-2143288829,1
28807,28807,185,185,"Nano Crystal (Electrifying Containment)",42449,1,0,-2143288829,1
28808,28808,53,53,"Nano Crystal (Energy Projectile)",12257,1,0,-2143288829,1
28809,28809,169,169,"Nano Crystal (Eye of Light)",42449,1,0,-2143288829,1
28810,28810,27,27,"Nano Crystal (Fire Snake)",12224,1,0,-2143288829,1
28811,28811,7,7,"Nano Crystal (Fire Stream)",12224,1,0,-2143288829,1
28812,28812,96,96,"Nano Crystal (Freezing Surge)",12257,1,0,-2143288829,1
28813,28813,83,83,"Nano Crystal (Furious Assault)",12257,1,0,-2143288829,1
28814,28814,14,14,"Nano Crystal (Hot Feet)",12224,1,0,-2143288829,1
28815,28815,1,1,"Nanotechnician: Startup Crystal - Ice Flechette",12224,1,0,-2009071101,1
28816,28816,162,162,"Nano Crystal (Internal Combustion)",42449,1,0,-2143288829,1
28817,28817,70,70,"Nano Crystal (Invasive Presence)",12257,1,0,-2143288829,1
28819,28819,182,182,"Nano Crystal (Izgimmer's Enveloping Flame)",42449,1,0,-2143288829,1
28821,28821,212,212,"Nano Crystal (Izgimmer's Last Word)",42449,1,0,-2143288829,1
28822,28822,185,185,"Nano Crystal (Izgimmer's Little Nuke)",42449,1,0,-2143288829,1
28823,28823,212,212,"Nano Crystal (Kel's Neutronium Plaything)",42449,1,0,-2143288829,1
28824,28824,80,80,"Nano Crystal (Lightning Strike)",12257,1,0,-2143288829,1
28825,28825,47,47,"Nano Crystal (Microblade Whirlwind)",12224,1,0,-2143288829,1
28826,28826,185,185,"Nano Crystal (Molecular Deconstruction)",42449,1,0,-2143288829,1
28828,28828,152,152,"Nano Crystal (Neural Stunner)",42449,1,0,-2143288829,1
28829,28829,123,123,"Nano Crystal (Particle Accelerator)",42449,1,0,-2143288829,1
28830,28830,37,37,"Nano Crystal (Phoenix Swarm)",12224,1,0,-2143288829,1
28831,28831,50,50,"Nano Crystal (Plasma Lights)",12224,1,0,-2143288829,1
28832,28832,76,76,"Nano Crystal (Plasma Swirl)",12257,1,0,-2143288829,1
28833,28833,30,30,"Nano Crystal (Poison Missile)",12224,1,0,-2143288829,1
28834,28834,4,4,"Nano Crystal (Radiation Pulse)",12224,1,0,-2143288829,1
28835,28835,99,99,"Nano Crystal (Radioactive Cloud)",12257,1,0,-2143288829,1
28836,28836,14,14,"Nano Crystal (Shockball)",12224,1,0,-2143288829,1
28837,28837,66,66,"Nano Crystal (Shockwave Slash)",12257,1,0,-2143288829,1
28838,28838,123,123,"Nano Crystal (Shrapnel Burst)",42449,1,0,-2143288829,1
28839,28839,93,93,"Nano Crystal (Slime Cascade)",12257,1,0,-2143288829,1
28840,28840,175,175,"Nano Crystal (Tremor)",42449,1,0,-2143288829,1
28841,28841,182,182,"Nano Crystal (Volcanic Eruption)",42449,1,0,-2143288829,1
28842,28842,113,113,"Nano Crystal (Vulcan Flechette)",42449,1,0,-2143288829,1
28913,28913,60,60,"Nano Crystal (Velocity)",12259,1,0,-2143288829,1
28917,28917,24,24,"Nano Crystal (Bad Blood)",12226,1,0,-2143288829,1
28919,28919,132,132,"Nano Crystal (Cohort)",42452,1,0,-2143288829,1
28920,28920,142,142,"Nano Crystal (Diamond Skin)",42452,1,0,-2143288829,1
28921,28921,33,33,"Nano Crystal (Dirty Fighter)",12226,1,0,-2143288829,1
28923,28923,37,37,"Nano Crystal (Elusive Target)",12226,1,0,-2143288829,1
28926,28926,96,96,"Nano Crystal (First Strike)",12259,1,0,-2143288829,1
28927,28927,66,66,"Nano Crystal (Fists of Fire)",12258,1,0,-2143288829,1
28929,28929,83,83,"Nano Crystal (Fleet Foot)",12259,1,0,-2143288829,1
28930,28930,165,165,"Nano Crystal (Form of Tessai)",42452,1,0,-2143288829,1
28931,28931,169,169,"Nano Crystal (Four Fists of Kali)",42451,1,0,-2143288829,1
28932,28932,7,7,"Nano Crystal (Give Energy: 10)",12228,1,0,-2143288829,1
28933,28933,53,53,"Nano Crystal (Give Energy: 100)",12256,1,0,-2143288829,1
28934,28934,14,14,"Nano Crystal (Give Energy: 25)",12228,1,0,-2143288829,1
28935,28935,27,27,"Nano Crystal (Give Energy: 50)",12228,1,0,-2143288829,1
28936,28936,7,7,"Nano Crystal (Give Life: 10)",12228,1,0,-2143288829,1
28937,28937,50,50,"Nano Crystal (Give Life: 100)",12228,1,0,-2143288829,1
28938,28938,14,14,"Nano Crystal (Give Life: 25)",12228,1,0,-2143288829,1
28939,28939,27,27,"Nano Crystal (Give Life: 50)",12228,1,0,-2143288829,1
28941,28941,149,149,"Nano Crystal (Horde)",42451,1,0,-2143288829,1
28943,28943,4,4,"Nano Crystal (Iron Fist)",12225,1,0,-2143288829,1
28945,28945,17,17,"Nano Crystal (Limbo Mastery)",12226,1,0,-2143288829,1
28946,28946,50,50,"Nano Crystal (Martial Arts Mastery)",12226,1,0,-2143288829,1
28949,28949,70,70,"Nano Crystal (Muscle Booster)",12256,1,0,-2143288829,1
28950,28950,20,20,"Nano Crystal (Muscle Stim)",12228,1,0,-2143288829,1
28952,28952,4,4,"Nano Crystal (Spiritual Harmony)",301447,1,0,-2143288829,1
28954,28954,136,136,"Nano Crystal (Reduce Inertia)",42451,1,0,-2143288829,1
28955,28955,146,146,"Nano Crystal (Return Attack)",42451,1,0,-2143288829,1
28956,28956,24,24,"Nano Crystal (Rubber Skin)",12227,1,0,-2143288829,1
28958,28958,76,76,"Nano Crystal (Steel Skin)",12260,1,0,-2143288829,1
29092,29092,1,1,"Soldier: Startup Crystal - Body Boost",12228,1,0,-2009071101,1
29102,29102,33,33,"Nano Crystal (Apprentice: Weapon Smithing)",12226,1,0,-2143288829,1
29103,29103,33,33,"Nano Crystal (Apprentice: Pharmaceuticals)",12226,1,0,-2143288829,1
29191,29191,1,1,"Agent: Startup Crystal - Shadow Veil",12226,1,0,-2009071101,1
29192,29192,10,10,"Nano Crystal (Symbol Helper)",12226,1,0,-2143288829,1
29193,29193,1,1,"Meta-Physicist: Startup Crystal - Mind Pain",12224,1,0,-2009071101,1
29194,29194,1,1,"Engineer: Startup Crystal - Swift Weapon",12225,1,0,-2009071101,1
29195,29195,20,20,"Nano Crystal (Crowbar Subtlety)",12226,1,0,-2143288829,1
29201,29201,159,159,"Nano Crystal (Tight Embrace)",42449,1,0,-2143288829,1
29202,29202,37,37,"Nano Crystal (Nano Growth)",301178,1,0,-2143288829,1
29329,29329,136,136,"Nano Crystal (Total Focus)",42451,1,0,-2143288829,1
29330,29330,90,90,"Nano Crystal (Aggressive Captivation)",12259,1,0,-2143288829,1
29332,29332,50,50,"Nano Crystal (Assault Rifle Mastery)",12226,1,0,-2143288829,1
29333,29333,27,27,"Nano Crystal (Attack Booster)",12226,1,0,-2143288829,1
29334,29334,106,106,"Nano Crystal (Automatic Targeting)",301598,1,0,-2143288829,1
29337,29337,40,40,"Nano Crystal (Damage Amplifier)",12225,1,0,-2143288829,1
29338,29338,7,7,"Nano Crystal (Damage Multiplier)",12225,1,0,-2143288829,1
29340,29340,4,4,"Nano Crystal (Ego Taunt)",12226,1,0,-2143288829,1
29342,29342,63,63,"Nano Crystal (LR Energy Weapon Mastery)",12259,1,0,-2143288829,1
29344,29344,139,139,"Nano Crystal (Helepolis of the Besieger)",42450,1,0,-2143288829,1
29352,29352,156,156,"Nano Crystal (Offensive Steamroller)",42451,1,0,-2143288829,1
29353,29353,76,76,"Nano Crystal (Don't Fear the Reaper)",301164,1,0,-2143288829,1
29354,29354,152,152,"Nano Crystal (Only You, Only Me)",42451,1,0,-2143288829,1
29355,29355,57,57,"Nano Crystal (Persistent Damage Amplifier)",12258,1,0,-2143288829,1
29356,29356,17,17,"Nano Crystal (Persistent Damage Multiplier)",12225,1,0,-2143288829,1
29357,29357,142,142,"Nano Crystal (Phalanx)",42452,1,0,-2143288829,1
29358,29358,24,24,"Nano Crystal (Pistol Mastery)",12226,1,0,-2143288829,1
29359,29359,43,43,"Nano Crystal (Precognition)",12226,1,0,-2143288829,1
29360,29360,17,17,"Nano Crystal (Quickshot)",12226,1,0,-2143288829,1
29362,29362,37,37,"Nano Crystal (Rifle Mastery)",12226,1,0,-2143288829,1
29363,29363,126,126,"Nano Crystal (Riot Control)",42450,1,0,-2143288829,1
29366,29366,113,113,"Nano Crystal (Titan Physique)",42448,1,0,-2143288829,1
29367,29367,66,66,"Nano Crystal (Absorption Shield)",12260,1,0,-2143288829,1
29369,29369,50,50,"Nano Crystal (Anticipation of Retaliation)",12226,1,0,-2143288829,1
29372,29372,37,37,"Nano Crystal (BioMet Mastery)",12226,1,0,-2143288829,1
29382,29382,169,169,"Nano Crystal (Curse of Chronos)",42450,1,0,-2143288829,1
29383,29383,142,142,"Nano Crystal (Dominate: BioMet)",42451,1,0,-2143288829,1
29384,29384,142,142,"Nano Crystal (Dominate: MatCrea)",42451,1,0,-2143288829,1
29385,29385,139,139,"Nano Crystal (Dominate: SpaceTime)",42451,1,0,-2143288829,1
29386,29386,139,139,"Nano Crystal (Dominate: MatMet)",42451,1,0,-2143288829,1
29387,29387,142,142,"Nano Crystal (Dominate: PsyMod)",42451,1,0,-2143288829,1
29388,29388,142,142,"Nano Crystal (Dominate: SenseImp)",42451,1,0,-2143288829,1
29391,29391,43,43,"Nano Crystal (MatCrea Mastery)",12226,1,0,-2143288829,1
29392,29392,40,40,"Nano Crystal (SpaceTime Mastery)",12226,1,0,-2143288829,1
29393,29393,50,50,"Nano Crystal (MatMet Mastery)",12226,1,0,-2143288829,1
29394,29394,146,146,"Nano Crystal (Mind Banshee)",42449,1,0,-2143288829,1
29395,29395,37,37,"Nano Crystal (Mind Scream)",12224,1,0,-2143288829,1
29396,29396,165,165,"Nano Crystal (Mocham's Gift: BioMet)",42451,1,0,-2143288829,1
29397,29397,165,165,"Nano Crystal (Mocham's Gift: MatCrea)",42451,1,0,-2143288829,1
29398,29398,162,162,"Nano Crystal (Mocham's Gift: SpaceTime)",42451,1,0,-2143288829,1
29399,29399,162,162,"Nano Crystal (Mocham's Gift: MatMet)",42451,1,0,-2143288829,1
29400,29400,169,169,"Nano Crystal (Mocham's Gift: PsyMod)",42451,1,0,-2143288829,1
29401,29401,165,165,"Nano Crystal (Mocham's Gift: SenseImp)",42451,1,0,-2143288829,1
29403,29403,162,162,"Nano Crystal (Nano Shutdown)",300508,1,0,-2143288829,1
29404,29404,129,129,"Nano Crystal (Neuron-Notum Interface)",42448,1,0,-2143288829,1
29405,29405,149,149,"Nano Crystal (Notum Rejection)",42450,1,0,-2143288829,1
29406,29406,165,165,"Nano Crystal (Odin's Missing Eye)",300514,1,0,-2143288829,1
29409,29409,47,47,"Nano Crystal (PsyMod Mastery)",12226,1,0,-2143288829,1
29412,29412,43,43,"Nano Crystal (Sense Imp Mastery)",12226,1,0,-2143288829,1
29415,29415,189,189,"Nano Crystal (Summon Demon)",295585,1,0,-2143288829,1
29416,29416,179,179,"Nano Crystal (Summon Lemur)",295585,1,0,-2143288829,1
29418,29418,73,73,"Nano Crystal (Unmake: BioMet)",12259,1,0,-2143288829,1
29419,29419,73,73,"Nano Crystal (Unmake: MatCrea)",12259,1,0,-2143288829,1
29420,29420,66,66,"Nano Crystal (Unmake: SpaceTime)",12259,1,0,-2143288829,1
29421,29421,63,63,"Nano Crystal (Unmake: MatMet)",12259,1,0,-2143288829,1
29422,29422,70,70,"Nano Crystal (Unmake: PsyMod)",12259,1,0,-2143288829,1
29423,29423,66,66,"Nano Crystal (Unmake: SenseImp)",12259,1,0,-2143288829,1
29424,29424,93,93,"Nano Crystal (Advanced Symbol Manipulation)",12259,1,0,-2143288829,1
29426,29426,1,1,"Omni-Tek Shirt",13255,1,32,-1073741821,1
29625,29625,1,1,"Bureaucrat: Startup Crystal - Winter's Bite",12224,1,0,-2009071101,1
29738,29738,1,1,"Night Vision Goggles",12711,1,32768,-2147483645,1
29740,29740,200,200,"Psycho-Active Night Vision Drug.",19853,1,0,-2143286781,1
29792,29792,76,76,"Nano Crystal (Brutal Thug)",12259,1,0,-2143288829,1
29803,29803,60,60,"Nano Crystal (Focused Anger)",12259,1,0,-2143288829,1
29804,29804,27,27,"Nano Crystal (Glowing Retribution)",12227,1,0,-2143288829,1
29806,29806,30,30,"Nano Crystal (Headcracker)",12226,1,0,-2143288829,1
29807,29807,63,63,"Nano Crystal (Immolation Shield)",12260,1,0,-2143288829,1
29808,29808,136,136,"Nano Crystal (Lick of Fire)",42452,1,0,-2143288829,1
29811,29811,113,113,"Nano Crystal (Physical Dominance)",42451,1,0,-2143288829,1
29814,29814,136,136,"Nano Crystal (Prodigious Strength)",42448,1,0,-2143288829,1
29820,29820,126,126,"Nano Crystal (Toxic Barrier)",42452,1,0,-2143288829,1
29823,29823,1,1,"Nano Crystal (Armor Megaboost)",12227,1,0,-2143288829,1
29838,29838,37,37,"Nano Crystal (Energy Spike)",12225,1,0,-2143288829,1
29840,29840,149,149,"Nano Crystal (Entropy Weapon)",42450,1,0,-2143288829,1
29842,29842,139,139,"Nano Crystal (Extreme Prejudice)",42451,1,0,-2143288829,1
29843,29843,175,175,"Nano Crystal (Fortress of Spikes)",42452,1,0,-2143288829,1
29844,29844,10,10,"Nano Crystal (Gun Enhancement)",12225,1,0,-2143288829,1
29852,29852,53,53,"Nano Crystal (Philosopher's Stone)",12259,1,0,-2143288829,1
29853,29853,93,93,"Nano Crystal (Pillar of Spikes)",12260,1,0,-2143288829,1
29854,29854,185,185,"Nano Crystal (Plasma Shield)",42452,1,0,-2143288829,1
29858,29858,40,40,"Nano Crystal (Quick Weapon)",12226,1,0,-2143288829,1
29859,29859,129,129,"Nano Crystal (Rapid Weapon)",42451,1,0,-2143288829,1
29861,29861,53,53,"Nano Crystal (Spike Armor)",12260,1,0,-2143288829,1
29862,29862,7,7,"Nano Crystal (Spike Shield)",12227,1,0,-2143288829,1
