# Version: 18.08.54.01
id,nano_id,disc_id,use_id,name,ncu,nanocost,school,strain,duration,attack,recharge,range,initskill,froob_friendly
29114,29193,0,,"Mind Pain",1,15,1,0,600,261,100,20,0,1
29153,29191,0,,"Shadow Veil",1,15,4,193,1440000,200,50,15,0,1
29188,29194,147482,,"Swift Weapon",1,19,5,152,1440000,200,50,5,0,1
29189,29195,147375,,"Crowbar Subtlety",7,78,4,206,1440000,244,50,15,0,1
29199,29201,0,,"Tight Embrace",48,248,1,147,432,159,850,18,0,1
29200,29202,146928,,"Nano Growth",2,113,2,201,1440000,100,100,20,0,1
29218,29330,147906,,"Aggressive Captivation",28,167,4,0,0,100,500,12,0,1
29220,29332,147908,,"Assault Rifle Mastery",16,166,4,212,1440000,306,50,15,0,1
29221,29333,147909,,"Attack Booster",9,106,4,152,1440000,262,50,15,0,1
29222,29334,147910,,"Automatic Targeting",20,358,4,836,1440000,100,100,30,0,1
29223,29367,147903,,"Absorption Shield",21,334,3,3,1440000,263,352,20,0,1
29225,29337,147915,,"Damage Amplifier",13,180,5,4,1440000,209,50,20,0,1
29226,29338,147916,,"Damage Multiplier",3,72,5,4,1440000,201,50,20,0,1
29228,29340,147920,,"Ego Taunt",2,13,4,0,0,100,500,12,0,1
29230,29342,147921,,"Ranged Energy Weapon Mastery",20,214,4,213,1440000,332,50,15,0,1
29232,29344,147929,,"Helepolis of the Besieger",43,620,5,4,1440000,500,150,20,0,1
29240,29352,147947,,"Offensive Steamroller",48,572,4,152,1440000,548,50,15,0,1
29241,29353,147948,,"Don't Fear the Reaper",0,60,2,1051,0,100,200,1,0,1
29242,29354,147949,,"Only You, Only Me",47,301,4,0,0,100,500,12,0,1
29243,29355,147956,,"Persistent Damage Amplifier",18,280,5,4,1440000,212,50,20,0,1
29244,29356,147957,,"Persistent Damage Multiplier",6,172,5,4,1440000,204,50,20,0,1
29245,29357,0,,Phalanx,4,260,3,0,1440000,1050,430,18,0,1
29246,29358,147958,,"Pistol Mastery",8,90,4,199,1440000,252,50,15,0,1
29247,29359,147959,,Precognition,14,150,4,144,1440000,296,50,15,0,1
29248,29360,147960,,Quickshot,6,68,4,152,1440000,238,50,15,0,1
29250,29362,147967,,"Rifle Mastery",12,134,4,194,1440000,284,50,15,0,1
29251,29363,147968,,"Riot Control",39,441,4,214,1440000,444,50,15,0,1
29254,29366,147972,,"Titan Physique",35,416,2,151,1440000,322,489,20,0,1
29255,29329,147973,,"Total Focus",42,492,4,769,1440000,476,50,1,0,1
29272,29369,144956,,"Anticipation of Retaliation",16,174,4,144,1440000,310,50,15,0,1
29275,29372,144957,,"BioMet Mastery",12,132,4,163,1440000,282,50,15,0,1
29285,29382,144969,,"Curse of Chronos",52,328,1,147,525,235,1000,15,0,1
29286,29383,144971,,"Dominate: BioMet",44,518,4,164,30000,602,250,15,0,1
29287,29384,144972,,"Dominate: MatCrea",44,522,4,160,30000,602,250,15,0,1
29288,29385,144973,,"Dominate: SpaceTime",43,506,4,162,30000,594,250,15,0,1
29289,29386,144974,,"Dominate: MatMet",43,142,4,158,30000,584,250,15,0,1
29290,29387,144975,,"Dominate: PsyMod",44,514,4,168,30000,598,250,15,0,1
29291,29388,144976,,"Dominate: SenseImp",44,510,4,166,30000,594,250,15,0,1
29294,29391,145016,,"MatCrea Mastery",14,147,4,159,1440000,294,50,15,0,1
29295,29392,145017,,"SpaceTime Mastery",13,142,4,161,1440000,290,50,15,0,1
29296,29393,145018,,"MatMet Mastery",16,137,4,157,1440000,286,50,15,0,1
29297,29394,145019,,"Mind Banshee",45,284,1,0,1500,389,168,20,0,1
29298,29395,145023,,"Mind Scream",12,78,1,0,900,331,140,20,0,1
29299,29396,145024,,"Mocham's Gift: BioMet",51,621,4,163,1440000,576,50,14,0,1
29300,29397,145025,,"Mocham's Gift: MatCrea",51,621,4,159,1440000,582,50,14,0,1
29301,29398,145026,,"Mocham's Gift: SpaceTime",50,593,4,161,1440000,564,50,14,0,1
29302,29399,145027,,"Mocham's Gift: MatMet",50,601,4,157,1440000,570,50,14,0,1
29303,29400,145028,,"Mocham's Gift: PsyMod",52,651,4,167,1440000,590,50,14,0,1
29304,29401,145029,,"Mocham's Gift: SenseImp",51,636,4,165,1440000,586,50,14,0,1
29306,29403,145031,,"Nano Shutdown",50,543,1,239,1000,200,200,14,0,1
29307,29404,145032,,"Neuron-Notum Interface",40,302,2,148,1440000,323,392,20,0,1
29308,29405,145034,,"Notum Rejection",46,488,5,148,3000,472,200,14,0,1
29309,29406,145035,,"Odin's Missing Eye",51,567,2,576,1440000,100,100,1,0,1
29312,29409,145037,,"PsyMod Mastery",15,159,4,167,1440000,302,50,15,0,1
29315,29412,145045,,"Sense Imp Mastery",14,152,4,165,1440000,298,50,15,0,1
29318,29415,145049,,"Summon Demon",58,532,5,1015,0,100,100,5,0,1
29319,29416,145051,,"Summon Lemur",55,514,5,1015,0,100,100,5,0,1
29321,29418,145072,,"Unmake: BioMet",23,241,4,164,18000,446,250,15,0,1
29322,29419,145073,,"Unmake: MatCrea",23,248,4,160,18000,450,350,15,0,1
29323,29420,145074,,"Unmake: SpaceTime",21,218,4,162,18000,434,250,15,0,1
29324,29421,145075,,"Unmake: MatMet",20,207,4,158,18000,428,250,15,0,1
29325,29422,145076,,"Unmake: PsyMod",22,233,4,168,18000,442,250,15,0,1
29326,29423,145077,,"Unmake: SenseImp",21,218,4,166,18000,438,250,15,0,1
29327,29424,144954,,"Advanced Symbol Manipulation",29,318,4,210,1440000,386,50,15,0,1
29618,29625,0,,"Winter's Bite",1,10,1,0,0,261,100,25,0,1
29630,29792,147287,,"Brutal Thug",24,291,4,180,1440000,372,50,15,0,1
29641,29803,147312,,"Focused Anger",19,218,4,152,1440000,334,50,15,0,1
29642,29804,147316,,"Glowing Retribution",9,190,3,1,1440000,520,259,20,0,1
29644,29806,147317,,Headcracker,10,119,4,180,1440000,272,50,15,0,1
29645,29807,147318,,"Immolation Shield",20,387,3,1,1440000,541,269,20,0,1
29646,29808,147321,,"Lick of Fire",42,784,3,1,1440000,592,292,20,0,1
29649,29811,147334,,"Physical Dominance",35,402,4,152,1440000,426,50,15,0,1
29652,29814,147337,,"Prodigious Strength",42,549,2,156,1440000,530,50,15,0,1
29658,29820,147346,,"Toxic Barrier",39,519,3,1,1440000,574,285,20,0,1
29743,29823,147361,,"Armor Megaboost",1,26,3,3,1440000,201,301,20,0,1
29758,29838,147381,,"Energy Spike",12,112,5,4,1440000,207,50,20,0,1
29760,29840,147382,,"Entropy Weapon",46,358,5,4,1440000,226,50,20,0,1
29762,29842,147383,,"Extreme Prejudice",43,754,4,207,1440000,488,50,15,0,1
29763,29843,147402,,"Fortress of Spikes",54,751,3,1,1440000,608,300,20,0,1
29764,29844,147408,,"Gun Enhancement",4,70,5,4,1440000,202,50,20,0,1
29772,29852,147450,,"Philosopher's Stone",17,181,4,196,1440000,314,50,15,0,1
29773,29853,147451,,"Pillar of Spikes",29,405,3,1,1440000,550,273,20,0,1
29774,29854,147452,,"Plasma Shield",57,798,3,1,1440000,617,304,20,0,1
29778,29858,147455,,"Quick Weapon",13,142,4,152,1440000,290,50,15,0,1
29779,29859,147456,,"Rapid Weapon",40,446,4,152,1440000,446,50,15,0,1
29781,29861,147476,,"Spike Armor",17,237,3,1,1440000,531,264,20,0,1
29782,29862,147477,,"Spike Shield",3,41,3,1,1440000,503,251,20,0,1
29785,29865,147483,,"Trap Artifice",23,248,4,235,1440000,350,50,15,0,1
29788,29868,147484,,"Ultimate Force Field",58,1188,3,3,1440000,377,447,20,0,1
29789,29869,147359,,"Aegis Barrier",58,1201,3,3,1440000,600,450,20,0,1
30056,30101,146912,,"Anger Addlement",9,50,1,147,7800,415,208,22,0,1
30057,30102,146913,,"Authority Figure",14,132,4,200,1440000,282,50,15,0,1
30060,30105,146933,,"Chains of Iron",51,304,1,147,498,143,850,18,0,1
30064,30109,146937,,"Cut Red Tape",29,40,3,1052,1440000,100,100,30,0,1
30065,30110,146953,,"Distracted Gaze",4,24,1,147,3500,405,203,22,0,1
30068,30113,146955,,"Drill Missile",12,68,1,0,0,337,237,25,0,1
30071,30116,146956,,"Droid Overhaul",42,524,2,0,0,598,595,20,0,1
30072,30117,146957,,"Droid Repair",22,382,2,0,0,576,528,20,0,1
30074,30119,146973,,"Face in the Crowd",18,177,4,193,1440000,312,50,15,0,1
30077,30122,146992,,Gunslinger,5,49,4,199,1440000,226,50,15,0,1
30079,30124,147018,281278,"Living Embalming",54,345,1,147,543,136,920,18,0,1
30082,30127,0,,"Monofilament Cat-O'Nine-Tails",52,346,1,0,0,400,377,25,0,1
30083,30128,147023,,"Monofilament Whip",16,103,1,0,0,400,251,25,0,1
30086,30131,147029,,"Pheromone Control",24,195,4,202,6100,468,351,15,0,1
30090,30135,147034,,"Red Tape",36,450,1,847,3000,300,100,20,0,1
30091,30136,147035,,"Remembered Pain",34,132,1,0,0,320,129,25,0,1
30092,30137,147042,,"Siren Call",38,296,4,202,7600,508,381,15,0,1
30093,30138,147043,,Sleep,14,74,1,147,12600,426,213,22,0,1
30094,30139,147044,,"Sneaking Terror",23,58,4,256,2600,440,205,18,0,1
30095,30140,147047,,"Nano Restoration Escalation",12,226,2,201,1440000,100,100,20,0,1
30098,30143,147064,,"Terror Blast",28,68,4,256,2900,447,224,18,0,1
30244,0,148071,,"Lend Nano: 100",100,1,2,0,90000,1,1,30,0,1
30265,30266,148071,,"Lend Nano: 100",8,78,2,178,90000,244,50,15,0,1
30706,30757,148201,,"Trading Mogul",51,562,4,177,6000,540,50,1,0,1
30707,30758,147992,,"Apprentice: Field Quantum Physics",9,90,4,173,1440000,252,50,15,0,1
30708,30759,147994,,"Apprentice: Mechanical Engineering",10,97,4,174,1440000,256,50,15,0,1
30713,30764,147998,,"Balanced Striker",3,58,5,252,1440000,202,50,20,0,1
30715,30766,148002,,"Bulk Trader",30,302,4,177,6000,378,50,1,0,1
30718,30769,148042,,"Fine Tuning",39,262,5,252,1440000,222,50,20,0,1
30719,30770,148043,,"Flow of Time",41,452,1,0,14500,123,391,20,0,1
30720,30771,148045,,"Frequent Customer",7,65,4,177,6000,236,50,1,0,1
30721,30772,148056,,"Guard Convoy",46,571,5,252,1440000,232,50,20,0,1
30722,30773,148061,,"Hostile Takeover",28,134,5,215,5000,494,150,20,0,1
30724,30775,148066,,"Journeyman: Electrical Engineering",25,237,4,172,1440000,344,50,15,0,1
30725,30776,148067,,"Journeyman: Field Quantum Physics",25,245,4,173,1440000,348,50,15,0,1
30726,30777,148068,,"Journeyman: Mechanical Engineer",26,252,4,174,1440000,352,50,15,0,1
30727,30778,148069,,"Journeyman: Pharmaceutical",27,260,4,175,1440000,356,50,15,0,1
30728,30779,148070,,"Journeyman: Weapon Smithing",27,268,4,176,1440000,360,50,15,0,1
30729,30780,148072,,"Lend Nano: 250",17,166,2,178,90000,306,50,15,0,1
30730,30781,148073,,"Lend Nano: 50",4,39,2,178,90000,220,50,15,0,1
30731,30782,148074,,"Lend Nano: 500",36,367,2,178,90000,410,50,12,0,1
30732,30783,148075,,"Lend Nano: 1000",53,588,2,178,90000,560,50,15,0,1
30733,30784,148083,,Liquidation,48,224,5,215,5000,529,150,20,0,1
30734,30785,148088,,"Maestro: Electrical Engineering",47,504,4,172,1440000,488,50,15,0,1
30735,30786,148089,,"Maestro: Field Quantum Physics",47,508,4,173,1440000,492,50,15,0,1
30736,30787,148090,,"Maestro: Mechanical Engineering",47,512,4,174,1440000,496,50,15,0,1
30737,30788,148091,,"Maestro: Pharmaceutical",48,518,4,175,1440000,502,50,15,0,1
30738,30789,148092,,"Maestro: Weapon Smithing",48,522,4,176,1440000,506,50,15,0,1
30739,30790,148098,,"Margin Call",5,21,5,215,6500,456,150,20,0,1
30742,0,0,,"Notum Saturation",20,78,3,0,36000,610,800,12,0,1
30745,30796,148132,,"Quantum Uncertainty",43,441,4,144,1440000,444,50,15,0,1
30746,30797,148148,,"Relentless Slayer",49,800,5,252,1440000,240,50,8,0,1
30747,30798,148149,,"Riding Shotgun",25,35,5,252,1440000,206,50,16,0,1
30748,30799,148180,,"Sticky Ground",8,96,1,0,3600,104,317,25,0,1
30753,30804,147991,,"Apprentice: Electrical Engineering",8,84,4,172,1440000,248,50,15,0,1
31380,31415,147502,,"Blood Makes Noise",48,402,4,191,1440000,100,100,30,0,1
31384,31419,147503,,"Contact Poison",9,86,5,4,1440000,206,50,20,0,1
31385,31420,147504,,"Cracker's Luck",5,55,4,171,1440000,100,100,30,0,1
31387,31422,147507,,"Embrace of Shadows",9,100,4,193,1440000,258,50,15,0,1
31388,31423,147520,,"Grid Phreak",12,525,5,1030,0,2000,100,1,0,1
31390,31425,147531,,"Karma Harvest",47,150,4,171,1440000,100,100,30,0,1
31392,31427,147539,,"Luck's Fickle Fate",26,283,4,197,30000,368,150,22,0,1
31401,31436,147552,,"Poison Modification",1,21,5,4,1440000,200,50,20,0,1
31405,0,0,,"Shijima's Cloak",27,105,4,0,180000,240,50,5,0,1
31406,31441,147563,,"Stack the Odds",22,237,4,171,1440000,100,100,30,0,1
31409,31443,147499,,"Back Pain",17,206,4,208,1440000,100,100,30,0,1
31411,31446,147566,,"Venom Modification",19,162,5,4,1440000,213,50,20,0,1
31448,31449,147537,,"Lifebane Modification",28,195,5,4,1440000,218,50,20,0,1
31556,0,146727,,"Calia's Form: Wolf",48,307,5,223,360000,500,500,1,0,1
31593,31594,147473,,"Slayerdroid Transference",57,1200,5,0,1440000,2500,200,1,0,1
32019,0,0,,"Nanobot Suicide",30,120,5,0,0,320,160,0,0,1
32030,32071,146842,,"False Profession: Adventurer",100,170,4,218,180000,200,300,1,0,1
32032,32073,146843,,"False Profession: Bureaucrat",100,289,4,218,180000,200,300,0,0,1
32033,32074,146844,,"False Profession: Doctor",100,270,4,218,180000,200,300,0,0,1
32034,32075,146845,,"False Profession: Engineer",100,184,4,218,180000,200,300,0,0,1
32035,32076,146846,,"False Profession: Martial Artist",100,147,4,218,180000,200,300,0,0,1
32036,32077,146847,,"False Profession: Meta-Physicist",100,307,4,218,180000,200,300,0,0,1
32037,32078,146848,,"False Profession: Nanotechnician",100,325,4,218,180000,200,300,0,0,1
32038,32079,146849,,"False Profession: Soldier",100,131,4,218,180000,200,300,0,0,1
32039,32080,146850,,"False Profession: Fixer",100,215,4,218,180000,200,500,0,0,1
32040,32081,146851,,"False Profession: Trader",100,245,4,218,180000,200,300,0,0,1
32041,32082,146852,,"False Profession: Enforcer",100,109,4,218,180000,200,300,0,0,1
32058,32099,146892,,"Projectile Magnet",23,245,4,868,30000,348,150,25,0,1
32059,32100,146894,,"Ruse of Taren - Phase 1",13,133,4,193,1440000,100,100,1,0,1
32060,32101,146895,,"Ruse of Taren - Phase 2",30,329,4,193,1440000,100,100,1,0,1
32061,32102,146896,,"Ruse of Taren - Phase 3",50,559,4,193,1440000,100,100,1,0,1
32062,32103,146897,,"Shadow Crown",7,108,4,193,1440000,264,50,15,0,1
32064,32105,146898,,"Sniper's Bliss",14,138,4,194,1440000,100,100,30,0,1
32065,32106,146900,,"Take the Shot",47,567,4,198,1440000,100,100,30,0,1
32067,32108,146901,,"Unexpected Attack",42,486,4,194,1440000,100,100,30,0,1
32126,38531,146813,,"Team Terrain Knowledge",4,100,4,1034,0,100,100,15,0,1
41929,0,148074,,"Lend Nano: 500",100,1,2,0,90000,1,1,1,0,1
41930,0,148075,,"Lend Nano: 1000",100,0,2,0,90000,1,1,30,0,1
41931,0,148072,,"Lend Nano: 250",100,0,2,0,90000,1,1,30,0,1
41932,0,148073,,"Lend Nano: 50",100,0,2,0,90000,1,1,30,0,1
42048,0,147082,,"Alpha and Omega",1,0,2,282,0,0,0,30,0,1
42049,0,0,,"TEAMDUMMY Cleanse Wounds",33,0,2,0,0,0,0,20,0,1
42050,0,147137,,"Enhance Team Health",1,0,2,184,1440000,0,0,20,0,1
42051,0,0,,"TEAMDUMMY Greater Team Healing",23,0,2,0,0,0,0,20,0,1
42053,0,0,,"TEAMDUMMY Medic's Call",18,0,2,0,0,0,0,20,0,1
42054,0,0,,"TEAMDUMMY Minor Team Healing",3,0,2,0,0,0,0,20,0,1
42055,0,0,,"TEAMDUMMY Radiant Heal",41,0,2,0,0,0,0,20,0,1
42056,0,0,,"TEAMDUMMY Team Healing",14,0,2,0,0,0,0,20,0,1
42059,0,0,,"TEAMDUMMY Weak Team Heal",2,0,2,0,0,0,0,20,0,1
42110,42111,0,,"Malaise of Movement",1,18,1,146,1500,100,300,25,0,1
42395,42410,147103,,"Cleanse Wounds",30,163,2,0,0,286,359,20,0,1
42396,42411,147119,,"Cycle of Life",46,807,2,12,14000,358,171,20,0,1
42397,42412,147137,,"Enhance Team Health",1,25,2,0,1440000,300,401,20,0,1
42398,42413,147156,,"Greater Team Healing",24,140,2,0,0,278,333,20,0,1
42399,42414,147165,,"Health Pump",19,454,2,12,14000,294,129,20,0,1
42400,42415,147178,,"Iron Circle",26,429,2,156,1440000,552,50,20,0,1
42401,42416,147179,,"Lasting Heal",5,164,2,12,14000,260,106,20,0,1
42402,42417,147195,,"Medic's Call",18,120,2,0,0,272,315,20,0,1
42403,42418,147201,,"Minor Team Healing",3,32,2,0,0,253,259,20,0,1
42404,42419,147223,,"Radiant Heal",38,178,2,0,0,294,381,20,0,1
42405,42420,147260,,"Team Healing",13,97,2,0,0,266,298,20,0,1
42408,42423,147270,,"Weak Team Heal",2,21,2,0,0,251,254,20,0,1
42409,42424,147082,,"Alpha and Omega",57,933,2,282,0,100,200,30,0,1
42539,42547,147656,,"Acidic Projection",3,14,1,0,0,327,206,25,0,1
42540,42546,147826,,"Molecule Lance",6,24,1,0,0,330,215,25,0,1
42541,42545,147722,,"Deep Slash",6,22,1,0,0,329,214,25,0,1
42542,42548,147664,,"Bacterial Invasion",4,21,1,0,0,550,209,25,0,1
42543,42544,147780,,"Halon Cloud",7,28,1,0,0,331,218,25,0,1
43324,43330,0,,"Summon Anger Manifestation",1,11,5,1015,0,100,100,1,0,1
43325,43329,147385,,"Feeble Automaton",1,10,5,0,0,600,200,2,0,1
43367,43383,0,,"Minor Nano Augmentation",1,14,5,4,1440000,200,50,20,0,1
43368,43381,0,,"Momentary Daze",1,19,1,146,1500,100,300,25,0,1
43369,43382,0,,"Lesser Controlled Rage",1,18,4,246,1440000,200,50,15,0,1
43370,43380,0,,"Minor Suppressor",1,16,4,253,1440000,200,50,18,0,1
43371,43379,0,,"Thug's Delight",1,19,4,179,1440000,200,50,15,0,1
43372,0,0,,"Weak Delayed Health Payment",999,0,2,258,1500,1,1,0,0,1
43373,0,0,,"TEAMDUMMY: Trader Weak Health Payment",1,0,0,0,0,1,1,0,0,1
43374,43378,0,,"Weak Delayed Health Payment",1,10,2,258,0,150,100,15,0,1
43376,43384,0,,"Prototype Biotoxin",1,12,1,6,6000,300,100,25,0,1
43657,43757,0,,"Andrew Spelltest",1,1,1,0,0,10,10,40,0,1
43714,43758,145080,,"Wrath Incarnation",27,241,5,1015,0,100,100,5,0,1
43715,43795,144955,,"Anger Manifestation",2,18,5,1015,0,100,100,5,0,1
43716,43792,144980,,"Enmity Personification",49,451,5,1015,0,100,100,5,0,1
43717,43793,144981,,"Frenzy Embodiment",40,350,5,1015,0,100,100,5,0,1
43718,43794,144984,,"Fury Externalization",7,68,5,1015,0,100,100,5,0,1
43719,43789,144986,,"Greater Anger Manifestation",3,30,5,1015,0,100,100,5,0,1
43720,43790,144987,,"Greater Enmity Personification",51,475,5,1015,0,100,100,5,0,1
43721,43791,144988,,"Greater Frenzy Embodiment",45,388,5,1015,0,100,100,5,0,1
43722,43786,144989,,"Greater Fury Externalization",9,86,5,1015,0,100,100,5,0,1
43723,43787,144990,,"Greater Rage Materialization",17,162,5,1015,0,100,100,5,0,1
43724,43788,144991,,"Greater Wrath Incarnation",29,264,5,1015,0,100,100,5,0,1
43725,43784,144995,,"Inferior Anger Manifestation",1,15,5,1015,0,100,100,5,0,1
43726,43785,144996,,"Inferior Enmity Personification",49,439,5,1015,0,100,100,5,0,1
43727,43796,144997,,"Inferior Frenzy Embodiment",38,331,5,1015,0,100,100,5,0,1
43728,43781,144998,,"Inferior Fury Externalization",6,59,5,1015,0,100,100,5,0,1
43729,43782,144999,,"Inferior Rage Materialization",13,128,5,1015,0,100,100,5,0,1
43730,43761,145000,,"Inferior Wrath Incarnation",26,230,5,1015,0,100,100,5,0,1
43731,43783,145010,,"Summon Enmity Personification",48,428,5,1015,0,100,100,1,0,1
43732,43779,145011,,"Summon Frenzy Embodiment",35,311,5,1015,0,100,100,1,0,1
43733,43780,145012,,"Summon Fury Externalization",5,50,5,1015,0,100,100,1,0,1
43734,43777,145013,,"Summon Rage Materialization",12,117,5,1015,0,100,100,1,0,1
43735,43778,145014,,"Summon Wrath Incarnation",24,214,5,1015,0,100,100,1,0,1
43736,43774,145043,,"Rage Materialization",15,139,5,1015,0,100,100,5,0,1
43737,43797,145048,,"Summon Demon",58,535,5,1015,0,100,100,1,0,1
43738,43775,145050,,"Summon Fiend",56,526,5,1015,0,100,100,5,0,1
43739,43776,145052,,"Superior Anger Manifestation",2,22,5,1015,0,100,100,5,0,1
43740,43773,145053,,"Superior Enmity Personification",50,462,5,1015,0,100,100,5,0,1
43741,43770,145054,,"Superior Frenzy Embodiment",43,369,5,1015,0,100,100,5,0,1
43742,43771,145055,,"Superior Fury Externalization",8,77,5,1015,0,100,100,5,0,1
43743,43772,145056,,"Superior Rage Materialization",16,150,5,1015,0,100,100,5,0,1
43744,43768,145057,,"Superior Wrath Incarnation",28,250,5,1015,0,100,100,5,0,1
43745,43769,145058,,"Supreme Anger Manifestation",3,38,5,1015,0,100,100,5,0,1
43746,43759,145059,,"Supreme Enmity Personification",53,488,5,1015,0,100,100,5,0,1
43747,43766,145060,,"Supreme Frenzy Embodiment",46,406,5,1015,0,100,100,5,0,1
43748,43767,145061,,"Supreme Fury Externalization",10,95,5,1015,0,100,100,5,0,1
43749,43764,145062,,"Supreme Rage Materialization",19,179,5,1015,0,100,100,5,0,1
43750,43760,145063,,"Supreme Wrath Incarnation",30,278,5,1015,0,100,100,5,0,1
43751,43765,145066,,"Transcendent Anger Manifestation",4,41,5,1015,0,100,100,5,0,1
43753,43762,145068,,"Transcendent Frenzy Embodiment",47,417,5,1015,0,100,100,5,0,1
43756,43763,145071,,"Transcendent Wrath Incarnation",33,294,5,1015,0,100,100,5,0,1
43808,43965,147187,,"Life Balm",47,203,2,0,0,308,424,20,0,1
43809,44005,147078,,"Advanced Cellular Rebuild",42,202,2,0,0,298,395,20,0,1
43810,43947,147193,,"Medical Response",41,200,2,0,0,297,392,20,0,1
43811,43945,147249,,"Superior Nano Bandage",44,202,2,0,0,300,400,20,0,1
43812,43996,147100,,"Cellular Rebuild",27,164,2,0,0,282,345,20,0,1
43813,43985,147116,,"Counteract Damage",16,123,2,0,0,270,309,20,0,1
43814,43979,147143,,"Experimental Panacea",32,180,2,0,0,288,363,20,0,1
43815,43983,147151,,"Greater Cellular Grafting",34,185,2,0,0,290,369,20,0,1
43816,43972,147159,,"Healer's Hands",38,194,2,0,0,294,382,20,0,1
43817,43973,147160,,"Healing Light",36,191,2,0,0,292,377,20,0,1
43818,43959,147180,,"Lesser Bloom of Health",20,141,2,0,0,274,323,20,0,1
43819,43952,147206,,"Nano Bandage",23,150,2,0,0,277,330,20,0,1
43820,43953,147209,,"Nano Surgery",29,172,2,0,0,284,353,20,0,1
43821,43943,147242,,"Superior Dress Wounds",30,176,2,0,0,286,358,20,0,1
43822,43924,147251,,"Superior Wound Bindings",25,155,2,0,0,278,335,20,0,1
43823,43926,147255,,"Tailored Cure",18,134,2,0,0,272,317,20,0,1
43824,43934,147265,,"Thorough Examination",26,160,2,0,0,280,340,20,0,1
43825,43935,147267,,"Tissue Repair",35,187,2,0,0,291,372,20,0,1
43826,43995,147099,,"Cellular Grafting",15,118,2,0,0,268,305,20,0,1
43827,43987,147118,,"Cursory Examination",10,86,2,0,0,261,284,20,0,1
43828,43993,147130,,"Dress Wounds",4,39,2,0,0,254,261,20,0,1
43829,43978,147134,,"Emergency Stitching",2,20,2,0,0,251,253,20,0,1
43830,43981,147146,,"Field Dressings",4,45,2,0,0,254,263,20,0,1
43831,43957,147172,,"Inferior Wound Bindings",2,27,2,0,0,252,255,10,0,1
43832,43960,147181,,"Lesser Cellular Grafting",1,17,2,0,0,250,251,20,0,1
43833,43962,147184,,"Lesser Nano Bandage",6,56,2,0,0,256,268,20,0,1
43834,43963,147185,,"Lesser Nano Surgery",8,78,2,0,0,260,279,20,0,1
43835,43949,147199,,"Minor Balm",13,103,2,0,0,265,296,20,0,1
43836,43955,147215,,"Physician's Skill",11,95,2,0,0,263,290,20,0,1
