# table: symbiant
id,name,ql,slot_id,treatment_req,level_req,unit
279027,"Xan Left Hand Symbiant, Extermination Unit Beta",300,10,1870,201,Extermination
278988,"Xan Left Hand Symbiant, Infantry Unit Alpha",300,10,2088,219,Infantry
279040,"Xan Left Hand Symbiant, Infantry Unit Beta",300,10,1870,201,Infantry
279001,"Xan Left Hand Symbiant, Support Unit Alpha",300,10,2088,219,Support
279053,"Xan Left Hand Symbiant, Support Unit Beta",300,10,1870,201,Support
278950,"Xan Left Wrist Symbiant, Artillery Unit Alpha",300,9,2088,219,Artillery
278898,"Xan Left Wrist Symbiant, Artillery Unit Beta",300,9,1870,201,Artillery
278963,"Xan Left Wrist Symbiant, Control Unit Alpha",300,9,2088,219,Control
279015,"Xan Left Wrist Symbiant, Control Unit Beta",300,9,1870,201,Control
278976,"Xan Left Wrist Symbiant, Extermination Unit Alpha",300,9,2088,219,Extermination
279028,"Xan Left Wrist Symbiant, Extermination Unit Beta",300,9,1870,201,Extermination
278989,"Xan Left Wrist Symbiant, Infantry Unit Alpha",300,9,2088,219,Infantry
279041,"Xan Left Wrist Symbiant, Infantry Unit Beta",300,9,1870,201,Infantry
279002,"Xan Left Wrist Symbiant, Support Unit Alpha",300,9,2088,219,Support
279054,"Xan Left Wrist Symbiant, Support Unit Beta",300,9,1870,201,Support
278945,"Xan Ocular Symbiant, Artillery Unit Alpha",300,1,2088,219,Artillery
278893,"Xan Ocular Symbiant, Artillery Unit Beta",300,1,1870,201,Artillery
278958,"Xan Ocular Symbiant, Control Unit Alpha",300,1,2088,219,Control
279010,"Xan Ocular Symbiant, Control Unit Beta",300,1,1870,201,Control
278971,"Xan Ocular Symbiant, Extermination Unit Alpha",300,1,2088,219,Extermination
279023,"Xan Ocular Symbiant, Extermination Unit Beta",300,1,1870,201,Extermination
278984,"Xan Ocular Symbiant, Infantry Unit Alpha",300,1,2088,219,Infantry
279036,"Xan Ocular Symbiant, Infantry Unit Beta",300,1,1870,201,Infantry
278997,"Xan Ocular Symbiant, Support Unit Alpha",300,1,2088,219,Support
279049,"Xan Ocular Symbiant, Support Unit Beta",300,1,1870,201,Support
278951,"Xan Right Arm Symbiant, Artillery Unit Alpha",300,11,2088,219,Artillery
278899,"Xan Right Arm Symbiant, Artillery Unit Beta",300,11,1870,201,Artillery
278964,"Xan Right Arm Symbiant, Control Unit Alpha",300,11,2088,219,Control
279016,"Xan Right Arm Symbiant, Control Unit Beta",300,11,1870,201,Control
278977,"Xan Right Arm Symbiant, Extermination Unit Alpha",300,11,2088,219,Extermination
279029,"Xan Right Arm Symbiant, Extermination Unit Beta",300,11,1870,201,Extermination
278990,"Xan Right Arm Symbiant, Infantry Unit Alpha",300,11,2088,219,Infantry
279042,"Xan Right Arm Symbiant, Infantry Unit Beta",300,11,1870,201,Infantry
279003,"Xan Right Arm Symbiant, Support Unit Alpha",300,11,2088,219,Support
279055,"Xan Right Arm Symbiant, Support Unit Beta",300,11,1870,201,Support
278952,"Xan Right Hand Symbiant, Artillery Unit Alpha",300,13,2088,219,Artillery
278900,"Xan Right Hand Symbiant, Artillery Unit Beta",300,13,1870,201,Artillery
278965,"Xan Right Hand Symbiant, Control Unit Alpha",300,13,2088,219,Control
279017,"Xan Right Hand Symbiant, Control Unit Beta",300,13,1870,201,Control
278978,"Xan Right Hand Symbiant, Extermination Unit Alpha",300,13,2088,219,Extermination
279030,"Xan Right Hand Symbiant, Extermination Unit Beta",300,13,1870,201,Extermination
278991,"Xan Right Hand Symbiant, Infantry Unit Alpha",300,13,2088,219,Infantry
279043,"Xan Right Hand Symbiant, Infantry Unit Beta",300,13,1870,201,Infantry
279004,"Xan Right Hand Symbiant, Support Unit Alpha",300,13,2088,219,Support
279056,"Xan Right Hand Symbiant, Support Unit Beta",300,13,1870,201,Support
278953,"Xan Right Wrist Symbiant, Artillery Unit Alpha",300,12,2088,219,Artillery
278901,"Xan Right Wrist Symbiant, Artillery Unit Beta",300,12,1870,201,Artillery
278966,"Xan Right Wrist Symbiant, Control Unit Alpha",300,12,2088,219,Control
279018,"Xan Right Wrist Symbiant, Control Unit Beta",300,12,1870,201,Control
278979,"Xan Right Wrist Symbiant, Extermination Unit Alpha",300,12,2088,219,Extermination
279031,"Xan Right Wrist Symbiant, Extermination Unit Beta",300,12,1870,201,Extermination
278992,"Xan Right Wrist Symbiant, Infantry Unit Alpha",300,12,2088,219,Infantry
279044,"Xan Right Wrist Symbiant, Infantry Unit Beta",300,12,1870,201,Infantry
279005,"Xan Right Wrist Symbiant, Support Unit Alpha",300,12,2088,219,Support
279057,"Xan Right Wrist Symbiant, Support Unit Beta",300,12,1870,201,Support
278955,"Xan Thigh Symbiant, Artillery Unit Alpha",300,6,2088,219,Artillery
278903,"Xan Thigh Symbiant, Artillery Unit Beta",300,6,1870,201,Artillery
278968,"Xan Thigh Symbiant, Control Unit Alpha",300,6,2088,219,Control
279020,"Xan Thigh Symbiant, Control Unit Beta",300,6,1870,201,Control
278981,"Xan Thigh Symbiant, Extermination Unit Alpha",300,6,2088,219,Extermination
279033,"Xan Thigh Symbiant, Extermination Unit Beta",300,6,1870,201,Extermination
278994,"Xan Thigh Symbiant, Infantry Unit Alpha",300,6,2088,219,Infantry
279046,"Xan Thigh Symbiant, Infantry Unit Beta",300,6,1870,201,Infantry
279007,"Xan Thigh Symbiant, Support Unit Alpha",300,6,2088,219,Support
279059,"Xan Thigh Symbiant, Support Unit Beta",300,6,1870,201,Support
278954,"Xan Waist Symbiant, Artillery Unit Alpha",300,5,2088,219,Artillery
278902,"Xan Waist Symbiant, Artillery Unit Beta",300,5,1870,201,Artillery
278967,"Xan Waist Symbiant, Control Unit Alpha",300,5,2088,219,Control
279019,"Xan Waist Symbiant, Control Unit Beta",300,5,1870,201,Control
278980,"Xan Waist Symbiant, Extermination Unit Alpha",300,5,2088,219,Extermination
279032,"Xan Waist Symbiant, Extermination Unit Beta",300,5,1870,201,Extermination
278993,"Xan Waist Symbiant, Infantry Unit Alpha",300,5,2088,219,Infantry
279045,"Xan Waist Symbiant, Infantry Unit Beta",300,5,1870,201,Infantry
279006,"Xan Waist Symbiant, Support Unit Alpha",300,5,2088,219,Support
279058,"Xan Waist Symbiant, Support Unit Beta",300,5,1870,201,Support
305507,"Vision of the Heretic",1,1,1900,210,""
305508,"Keeper's Vigor",1,5,1900,210,""
305509,"Inner Peace",1,4,1900,210,""
305510,"Nematet's Third Eye",1,1,1900,210,""
305511,"Blessing of the Gripper",1,11,1900,210,""
305513,"Notum Graft",1,9,1950,210,""
204613,"Nematet's Inner Eye",1,1,385,1,""
204647,"Skull of the Ancient",1,2,403,1,""
204649,"Notum Splice",1,9,380,1,""
204650,"Keeper's Vitality",1,5,380,1,""
204651,"Touch of the Gripper",1,11,380,1,""
206246,"The Primeval Skull",1,2,1003,150,""
206247,"Fist of the Dominator",1,9,1003,150,""
