# table: implant_matrix
id,shining_id,bright_id,faded_id,ability_id,treat_ql1,ability_ql1,treat_ql200,ability_ql200,treat_ql201,ability_ql201,treat_ql300,ability_ql300
470,61,86,82,19,11,6,951,404,1001,426,2051,1095
471,67,33,32,17,11,6,951,404,1001,426,2051,1095
472,0,34,0,17,11,6,951,404,1001,426,2051,1095
473,38,20,79,20,11,6,951,404,1001,426,2051,1095
474,88,5,78,16,11,16,1005,464,1001,476,2051,1231
475,60,50,96,17,11,16,1005,414,1001,426,2051,1095
476,29,107,19,17,11,16,1005,414,1001,426,2051,1095
477,95,0,35,18,11,16,1005,414,1001,426,2051,1095
478,0,27,108,18,11,16,1005,414,1001,426,2051,1095
479,0,3,96,17,11,16,1005,414,1001,426,2051,1095
480,0,50,95,17,11,16,1005,414,1001,426,2051,1095
481,0,3,98,17,11,16,1005,414,1001,426,2051,1095
482,68,34,63,17,11,6,951,404,1001,426,2051,1095
483,107,0,105,19,11,16,1005,414,1001,426,2051,1095
484,6,28,108,18,11,16,1005,414,1001,426,2051,1095
485,38,20,40,20,11,6,951,404,1001,426,2051,1095
486,38,85,60,20,11,6,951,404,1001,426,2051,1095
487,82,18,60,19,11,6,951,404,1001,426,2051,1095
488,56,0,85,20,11,6,951,404,1001,426,2051,1095
489,70,0,0,17,11,6,951,404,1001,426,2051,1095
490,100,48,16,16,11,16,1005,464,1001,476,2051,1231
491,14,4,78,16,11,6,951,404,1001,426,2051,1095
492,31,67,82,20,11,6,951,404,1001,426,2051,1095
493,96,40,16,16,11,16,1005,464,1001,476,2051,1231
494,72,38,82,21,11,6,951,404,1001,426,2051,1095
495,82,34,86,19,11,6,951,404,1001,426,2051,1095
496,6,76,104,18,11,16,1005,414,1001,426,2051,1095
497,28,92,0,20,11,16,1005,464,1001,476,2051,1231
498,87,2,49,21,11,16,1005,414,1001,426,2051,1095
499,80,40,30,17,11,6,951,404,1001,426,2051,1095
500,62,67,0,17,11,6,951,404,1001,426,2051,1095
501,96,19,30,16,11,16,1005,464,1001,476,2051,1231
502,64,0,82,17,11,6,951,404,1001,426,2051,1095
503,30,6,27,18,11,6,951,404,1001,426,2051,1095
504,82,66,73,19,11,6,951,404,1001,426,2051,1095
505,39,0,30,18,11,6,951,404,1001,426,2051,1095
506,19,25,52,18,11,6,951,404,1001,426,2051,1095
507,30,71,22,18,11,6,951,404,1001,426,2051,1095
508,99,79,0,19,11,16,1005,414,1001,426,2051,1095
509,96,79,67,16,11,16,1005,464,1001,476,2051,1231
510,95,13,53,16,11,16,1005,464,1001,476,2051,1231
511,59,90,44,16,11,16,1005,414,1001,426,2051,1095
512,69,50,13,17,11,6,951,404,1001,426,2051,1095
513,73,68,94,17,11,16,1005,414,1001,426,2051,1095
514,0,26,56,19,11,6,951,404,1001,426,2051,1095
515,108,98,101,21,11,16,1005,464,1001,476,2051,1231
516,28,24,89,17,11,16,1005,414,1001,426,2051,1095
517,45,0,0,17,11,6,951,404,1001,426,2051,1095
518,33,87,44,16,11,16,1005,414,1001,426,2051,1095
519,0,0,85,20,11,6,951,404,1001,426,2051,1095
520,0,97,54,16,11,16,1005,464,1001,476,2051,1231
521,52,61,112,21,11,6,951,404,1001,426,2051,1095
522,9,89,0,20,11,16,1005,464,1001,476,2051,1231
523,59,58,55,16,11,6,951,404,1001,426,2051,1095
524,0,11,0,17,11,6,951,404,1001,426,2051,1095
525,55,75,0,17,11,6,951,404,1001,426,2051,1095
526,71,36,51,21,11,6,951,404,1001,426,2051,1095
527,86,0,30,18,11,6,951,404,1001,426,2051,1095
528,83,62,9,20,11,6,951,404,1001,426,2051,1095
529,46,92,0,20,11,16,1005,464,1001,476,2051,1231
530,73,8,0,17,11,6,951,404,1001,426,2051,1095
531,65,25,5,20,11,6,951,404,1001,426,2051,1095
532,84,86,83,20,11,6,951,404,1001,426,2051,1095
533,95,9,67,16,11,16,1005,464,1001,476,2051,1231
534,108,0,101,19,11,16,1005,414,1001,426,2051,1095
535,4,17,65,16,11,6,951,404,1001,426,2051,1095
536,99,73,8,16,11,16,1005,464,1001,476,2051,1231
537,68,81,0,19,11,6,951,404,1001,426,2051,1095
538,98,29,8,16,11,16,1005,464,1001,476,2051,1231
539,65,71,46,20,11,6,951,404,1001,426,2051,1095
540,86,19,35,19,11,6,951,404,1001,426,2051,1095
541,103,95,68,21,11,16,1005,464,1001,476,2051,1231
542,0,19,34,18,11,6,951,404,1001,426,2051,1095
543,90,5,78,20,11,16,1005,464,1001,476,2051,1231
544,43,0,56,17,11,6,951,404,1001,426,2051,1095
545,98,48,26,16,11,16,1005,464,1001,476,2051,1231
546,97,40,16,16,11,16,1005,464,1001,476,2051,1231
547,93,28,0,17,11,16,1005,414,1001,426,2051,1095
548,85,67,83,20,11,6,951,404,1001,426,2051,1095
549,0,53,50,19,11,6,951,404,1001,426,2051,1095
550,80,29,53,17,11,6,951,404,1001,426,2051,1095
551,78,28,107,18,11,16,1005,414,1001,426,2051,1095
552,70,16,100,17,11,16,1005,414,1001,426,2051,1095
553,7,76,108,18,11,16,1005,414,1001,426,2051,1095
554,28,102,90,17,11,16,1005,414,1001,426,2051,1095
555,0,5,78,17,11,6,951,404,1001,426,2051,1095
556,81,0,82,17,11,6,951,404,1001,426,2051,1095
557,73,91,32,17,11,16,1005,414,1001,426,2051,1095
558,86,73,3,19,11,6,951,404,1001,426,2051,1095
559,40,67,56,19,11,6,951,404,1001,426,2051,1095
560,46,102,25,17,11,16,1005,414,1001,426,2051,1095
561,41,0,82,17,11,6,951,404,1001,426,2051,1095
562,67,54,98,17,11,16,1005,414,1001,426,2051,1095
563,50,70,0,17,11,6,951,404,1001,426,2051,1095
564,0,30,39,18,11,6,951,404,1001,426,2051,1095
565,9,17,65,17,11,6,951,404,1001,426,2051,1095
566,78,112,0,18,11,6,951,404,1001,426,2051,1095
567,0,50,99,17,11,16,1005,414,1001,426,2051,1095
568,76,41,72,18,11,6,951,404,1001,426,2051,1095
569,12,58,44,20,11,6,951,404,1001,426,2051,1095
570,43,86,83,21,11,6,951,404,1001,426,2051,1095
571,73,16,45,17,11,6,951,404,1001,426,2051,1095
572,83,84,73,20,11,6,951,404,1001,426,2051,1095
573,0,53,21,19,11,6,951,404,1001,426,2051,1095
574,36,112,104,17,11,16,1005,414,1001,426,2051,1095
575,11,0,15,17,11,6,951,404,1001,426,2051,1095
576,0,53,75,19,11,6,951,404,1001,426,2051,1095
577,96,0,57,18,11,16,1005,414,1001,426,2051,1095
578,0,31,64,20,11,6,951,404,1001,426,2051,1095
579,80,48,2,17,11,6,951,404,1001,426,2051,1095
580,60,50,97,17,11,16,1005,414,1001,426,2051,1095
581,0,13,67,20,11,6,951,404,1001,426,2051,1095
582,8,85,75,17,11,6,951,404,1001,426,2051,1095
583,28,101,0,21,11,16,1005,464,1001,476,2051,1231
584,8,18,75,17,11,6,951,404,1001,426,2051,1095
585,4,87,0,21,11,16,1005,414,1001,426,2051,1095
586,68,56,40,17,11,6,951,404,1001,426,2051,1095
587,99,48,81,16,11,16,1005,464,1001,476,2051,1231
588,70,8,97,17,11,16,1005,414,1001,426,2051,1095
589,101,30,31,21,11,16,1005,464,1001,476,2051,1231
590,26,57,0,19,11,6,951,404,1001,426,2051,1095
591,99,31,30,16,11,16,1005,464,1001,476,2051,1231
592,82,72,40,19,11,6,951,404,1001,426,2051,1095
593,0,96,68,16,11,16,1005,464,1001,476,2051,1231
594,68,44,86,17,11,6,951,404,1001,426,2051,1095
595,58,106,0,21,11,16,1005,464,1001,476,2051,1231
596,0,81,63,19,11,6,951,404,1001,426,2051,1095
597,26,51,9,19,11,6,951,404,1001,426,2051,1095
598,87,75,96,21,11,16,1005,414,1001,426,2051,1095
599,97,29,81,16,11,16,1005,464,1001,476,2051,1231
600,86,79,18,19,11,6,951,404,1001,426,2051,1095
601,13,0,71,17,11,6,951,404,1001,426,2051,1095
602,44,26,71,19,11,6,951,404,1001,426,2051,1095
603,104,45,54,21,11,16,1005,464,1001,476,2051,1231
604,12,87,69,20,11,16,1005,414,1001,426,2051,1095
605,44,67,83,19,11,6,951,404,1001,426,2051,1095
606,82,18,75,19,11,6,951,404,1001,426,2051,1095
607,8,34,60,17,11,6,951,404,1001,426,2051,1095
608,63,86,56,19,11,6,951,404,1001,426,2051,1095
609,108,95,102,21,11,16,1005,464,1001,476,2051,1231
610,79,22,71,19,11,6,951,404,1001,426,2051,1095
611,96,32,0,17,11,16,1005,414,1001,426,2051,1095
612,60,0,98,21,11,16,1005,414,1001,426,2051,1095
613,38,49,12,20,11,6,951,404,1001,426,2051,1095
614,76,0,112,17,11,6,951,404,1001,426,2051,1095
615,34,14,65,17,11,6,951,404,1001,426,2051,1095
616,0,46,47,17,11,6,951,404,1001,426,2051,1095
617,86,79,34,19,11,6,951,404,1001,426,2051,1095
618,45,38,56,19,11,6,951,404,1001,426,2051,1095
619,78,0,88,18,11,16,1005,414,1001,426,2051,1095
620,26,44,40,19,11,6,951,404,1001,426,2051,1095
621,47,61,43,18,11,6,951,404,1001,426,2051,1095
622,0,38,80,20,11,6,951,404,1001,426,2051,1095
623,3,17,29,17,11,6,951,404,1001,426,2051,1095
624,74,87,65,17,11,16,1005,414,1001,426,2051,1095
625,80,13,53,17,11,6,951,404,1001,426,2051,1095
626,22,61,0,19,11,6,951,404,1001,426,2051,1095
627,78,76,107,18,11,16,1005,414,1001,426,2051,1095
628,67,0,49,21,11,6,951,404,1001,426,2051,1095
629,88,59,41,16,11,16,1005,464,1001,476,2051,1231
630,93,112,88,19,11,16,1005,464,1001,476,2051,1231
631,62,67,82,19,11,6,951,404,1001,426,2051,1095
632,26,57,79,19,11,6,951,404,1001,426,2051,1095
633,42,0,93,17,11,16,1005,414,1001,426,2051,1095
634,0,5,41,17,11,6,951,404,1001,426,2051,1095
635,50,97,101,17,11,16,1005,414,1001,426,2051,1095
636,67,54,96,17,11,16,1005,414,1001,426,2051,1095
637,99,0,81,18,11,16,1005,414,1001,426,2051,1095
638,65,47,52,20,11,6,951,404,1001,426,2051,1095
639,105,0,39,18,11,16,1005,414,1001,426,2051,1095
640,30,25,7,18,11,6,951,404,1001,426,2051,1095
641,26,84,86,19,11,6,951,404,1001,426,2051,1095
642,11,61,112,18,11,6,951,404,1001,426,2051,1095
643,99,74,81,16,11,16,1005,464,1001,476,2051,1231
644,0,44,50,19,11,6,951,404,1001,426,2051,1095
645,0,49,12,17,11,6,951,404,1001,426,2051,1095
646,55,8,98,17,11,16,1005,414,1001,426,2051,1095
647,56,63,37,20,11,6,951,404,1001,426,2051,1095
648,67,75,98,17,11,16,1005,414,1001,426,2051,1095
649,0,75,97,17,11,16,1005,414,1001,426,2051,1095
650,99,13,64,16,11,16,1005,464,1001,476,2051,1231
651,44,0,83,17,11,6,951,404,1001,426,2051,1095
652,94,31,81,16,11,16,1005,464,1001,476,2051,1231
653,65,0,5,18,11,6,951,404,1001,426,2051,1095
654,98,32,81,16,11,16,1005,464,1001,476,2051,1231
655,0,35,12,17,11,6,951,404,1001,426,2051,1095
656,86,19,18,19,11,6,951,404,1001,426,2051,1095
657,98,13,35,16,11,16,1005,464,1001,476,2051,1231
658,46,24,89,17,11,16,1005,414,1001,426,2051,1095
659,0,65,78,20,11,6,951,404,1001,426,2051,1095
660,52,36,0,17,11,6,951,404,1001,426,2051,1095
661,0,61,72,19,11,6,951,404,1001,426,2051,1095
662,0,46,88,17,11,16,1005,414,1001,426,2051,1095
663,79,52,71,19,11,6,951,404,1001,426,2051,1095
664,60,3,45,17,11,6,951,404,1001,426,2051,1095
665,93,27,88,19,11,16,1005,464,1001,476,2051,1231
666,90,59,0,16,11,16,1005,414,1001,426,2051,1095
667,96,73,2,16,11,16,1005,464,1001,476,2051,1231
668,95,0,30,18,11,16,1005,414,1001,426,2051,1095
669,100,60,0,17,11,16,1005,414,1001,426,2051,1095
670,41,0,71,17,11,6,951,404,1001,426,2051,1095
671,80,29,18,17,11,6,951,404,1001,426,2051,1095
672,68,81,60,17,11,6,951,404,1001,426,2051,1095
673,50,94,101,17,11,16,1005,414,1001,426,2051,1095
674,70,2,95,17,11,16,1005,414,1001,426,2051,1095
675,94,60,26,16,11,16,1005,464,1001,476,2051,1231
676,0,0,15,17,11,6,951,404,1001,426,2051,1095
677,55,54,95,17,11,16,1005,414,1001,426,2051,1095
678,50,69,105,17,11,16,1005,414,1001,426,2051,1095
679,0,104,19,21,11,16,1005,464,1001,476,2051,1231
680,69,50,32,17,11,6,951,404,1001,426,2051,1095
681,8,84,73,17,11,6,951,404,1001,426,2051,1095
682,10,86,80,19,11,6,951,404,1001,426,2051,1095
683,6,27,103,18,11,16,1005,414,1001,426,2051,1095
684,26,64,60,19,11,6,951,404,1001,426,2051,1095
685,0,58,55,17,11,6,951,404,1001,426,2051,1095
686,30,0,74,18,11,6,951,404,1001,426,2051,1095
687,19,43,14,18,11,6,951,404,1001,426,2051,1095
688,36,76,70,17,11,6,951,404,1001,426,2051,1095
689,63,38,80,19,11,6,951,404,1001,426,2051,1095
690,71,36,0,17,11,6,951,404,1001,426,2051,1095
691,71,10,93,21,11,16,1005,414,1001,426,2051,1095
692,0,16,97,18,11,16,1005,414,1001,426,2051,1095
693,97,48,30,16,11,16,1005,464,1001,476,2051,1231
694,85,38,71,20,11,6,951,404,1001,426,2051,1095
695,45,86,80,19,11,6,951,404,1001,426,2051,1095
696,12,14,44,20,11,6,951,404,1001,426,2051,1095
697,86,9,16,19,11,6,951,404,1001,426,2051,1095
698,93,112,107,19,11,16,1005,464,1001,476,2051,1231
699,86,79,3,19,11,6,951,404,1001,426,2051,1095
700,76,0,48,17,11,6,951,404,1001,426,2051,1095
701,8,44,40,17,11,6,951,404,1001,426,2051,1095
702,24,28,0,17,11,6,951,404,1001,426,2051,1095
703,69,33,32,17,11,6,951,404,1001,426,2051,1095
704,100,29,18,16,11,16,1005,464,1001,476,2051,1231
705,100,74,30,16,11,16,1005,464,1001,476,2051,1231
706,106,107,31,21,11,16,1005,464,1001,476,2051,1231
707,34,90,55,17,11,16,1005,414,1001,426,2051,1095
708,0,0,33,16,11,6,951,404,1001,426,2051,1095
709,108,70,102,21,11,16,1005,464,1001,476,2051,1231
710,43,86,80,21,11,6,951,404,1001,426,2051,1095
711,93,76,0,18,11,16,1005,414,1001,426,2051,1095
712,40,86,56,19,11,6,951,404,1001,426,2051,1095
713,8,0,73,17,11,6,951,404,1001,426,2051,1095
714,9,0,65,20,11,6,951,404,1001,426,2051,1095
715,83,49,50,20,11,6,951,404,1001,426,2051,1095
716,67,75,49,17,11,6,951,404,1001,426,2051,1095
717,46,7,89,17,11,16,1005,414,1001,426,2051,1095
718,34,78,29,17,11,6,951,404,1001,426,2051,1095
719,96,9,64,16,11,16,1005,464,1001,476,2051,1231
720,82,35,12,19,11,6,951,404,1001,426,2051,1095
721,6,0,0,18,11,6,951,404,1001,426,2051,1095
722,0,0,50,17,11,6,951,404,1001,426,2051,1095
723,100,0,53,18,11,16,1005,414,1001,426,2051,1095
724,14,65,41,16,11,6,951,404,1001,426,2051,1095
725,82,56,21,19,11,6,951,404,1001,426,2051,1095
726,41,0,83,17,11,6,951,404,1001,426,2051,1095
727,95,29,16,16,11,16,1005,464,1001,476,2051,1231
728,107,69,54,21,11,16,1005,464,1001,476,2051,1231
729,100,19,30,16,11,16,1005,464,1001,476,2051,1231
730,98,79,16,16,11,16,1005,464,1001,476,2051,1231
731,36,27,47,17,11,6,951,404,1001,426,2051,1095
732,37,26,80,21,11,6,951,404,1001,426,2051,1095
733,46,39,25,17,11,6,951,404,1001,426,2051,1095
734,0,54,0,17,11,6,951,404,1001,426,2051,1095
735,99,48,64,16,11,16,1005,464,1001,476,2051,1231
736,103,99,68,21,11,16,1005,464,1001,476,2051,1231
737,94,0,53,18,11,16,1005,414,1001,426,2051,1095
738,68,57,12,17,11,6,951,404,1001,426,2051,1095
739,94,29,81,16,11,16,1005,464,1001,476,2051,1231
740,26,18,75,19,11,6,951,404,1001,426,2051,1095
741,96,40,30,16,11,16,1005,464,1001,476,2051,1231
742,68,18,50,17,11,6,951,404,1001,426,2051,1095
743,101,109,19,21,11,16,1005,464,1001,476,2051,1231
744,42,10,43,18,11,6,951,404,1001,426,2051,1095
745,55,3,13,17,11,6,951,404,1001,426,2051,1095
746,71,61,6,21,11,6,951,404,1001,426,2051,1095
747,60,91,0,21,11,16,1005,464,1001,476,2051,1231
748,0,74,16,17,11,6,951,404,1001,426,2051,1095
749,61,38,71,19,11,6,951,404,1001,426,2051,1095
750,78,46,107,18,11,16,1005,414,1001,426,2051,1095
751,95,60,35,16,11,16,1005,464,1001,476,2051,1231
752,95,79,67,16,11,16,1005,464,1001,476,2051,1231
753,82,44,73,19,11,6,951,404,1001,426,2051,1095
754,97,48,0,17,11,16,1005,414,1001,426,2051,1095
755,0,49,60,17,11,6,951,404,1001,426,2051,1095
756,70,91,95,17,11,16,1005,414,1001,426,2051,1095
757,25,76,91,17,11,16,1005,414,1001,426,2051,1095
758,100,29,20,16,11,16,1005,464,1001,476,2051,1231
759,82,85,40,19,11,6,951,404,1001,426,2051,1095
760,29,0,66,18,11,6,951,404,1001,426,2051,1095
761,8,64,63,17,11,6,951,404,1001,426,2051,1095
762,71,36,48,21,11,6,951,404,1001,426,2051,1095
763,30,25,36,18,11,6,951,404,1001,426,2051,1095
764,97,29,20,16,11,16,1005,464,1001,476,2051,1231
765,39,13,8,17,11,6,951,404,1001,426,2051,1095
766,29,103,31,17,11,16,1005,414,1001,426,2051,1095
767,107,100,106,21,11,16,1005,464,1001,476,2051,1231
768,2,90,29,16,11,16,1005,414,1001,426,2051,1095
769,38,81,0,19,11,6,951,404,1001,426,2051,1095
770,96,9,34,16,11,16,1005,464,1001,476,2051,1231
771,87,3,0,17,11,16,1005,414,1001,426,2051,1095
772,24,28,103,17,11,16,1005,414,1001,426,2051,1095
773,51,26,83,21,11,6,951,404,1001,426,2051,1095
774,100,31,3,16,11,16,1005,464,1001,476,2051,1231
775,19,0,46,18,11,6,951,404,1001,426,2051,1095
776,99,19,81,16,11,16,1005,464,1001,476,2051,1231
777,72,22,0,21,11,6,951,404,1001,426,2051,1095
778,70,68,97,17,11,16,1005,414,1001,426,2051,1095
779,36,0,47,18,11,6,951,404,1001,426,2051,1095
780,99,32,16,16,11,16,1005,464,1001,476,2051,1231
781,24,27,103,17,11,16,1005,414,1001,426,2051,1095
782,73,16,100,17,11,16,1005,414,1001,426,2051,1095
783,0,104,39,21,11,16,1005,464,1001,476,2051,1231
784,7,0,47,18,11,6,951,404,1001,426,2051,1095
785,69,2,94,17,11,16,1005,414,1001,426,2051,1095
786,83,64,73,20,11,6,951,404,1001,426,2051,1095
787,7,28,92,18,11,16,1005,414,1001,426,2051,1095
788,60,8,45,17,11,6,951,404,1001,426,2051,1095
789,39,32,34,17,11,6,951,404,1001,426,2051,1095
790,105,109,31,21,11,16,1005,464,1001,476,2051,1231
791,98,73,16,16,11,16,1005,464,1001,476,2051,1231
792,38,72,40,20,11,6,951,404,1001,426,2051,1095
793,46,105,90,17,11,16,1005,414,1001,426,2051,1095
794,96,73,0,17,11,16,1005,414,1001,426,2051,1095
795,42,10,51,18,11,6,951,404,1001,426,2051,1095
796,0,0,74,17,11,6,951,404,1001,426,2051,1095
797,8,18,86,17,11,6,951,404,1001,426,2051,1095
798,102,109,66,21,11,16,1005,464,1001,476,2051,1231
799,24,28,42,17,11,6,951,404,1001,426,2051,1095
800,43,86,56,21,11,6,951,404,1001,426,2051,1095
801,97,74,64,16,11,16,1005,464,1001,476,2051,1231
802,55,3,94,17,11,16,1005,414,1001,426,2051,1095
803,39,48,2,17,11,6,951,404,1001,426,2051,1095
804,0,93,39,19,11,16,1005,464,1001,476,2051,1231
805,0,24,87,17,11,16,1005,414,1001,426,2051,1095
806,11,41,51,18,11,6,951,404,1001,426,2051,1095
807,98,48,0,17,11,16,1005,414,1001,426,2051,1095
808,100,60,16,16,11,16,1005,464,1001,476,2051,1231
809,26,35,86,19,11,6,951,404,1001,426,2051,1095
810,98,13,18,16,11,16,1005,464,1001,476,2051,1231
811,80,29,20,17,11,6,951,404,1001,426,2051,1095
812,7,0,0,18,11,6,951,404,1001,426,2051,1095
813,95,60,0,17,11,16,1005,414,1001,426,2051,1095
814,80,32,20,17,11,6,951,404,1001,426,2051,1095
815,75,39,90,17,11,16,1005,414,1001,426,2051,1095
816,12,78,29,20,11,6,951,404,1001,426,2051,1095
817,103,99,101,21,11,16,1005,464,1001,476,2051,1231
818,86,13,26,19,11,6,951,404,1001,426,2051,1095
819,26,66,50,19,11,6,951,404,1001,426,2051,1095
820,65,25,28,20,11,6,951,404,1001,426,2051,1095
821,37,67,83,21,11,6,951,404,1001,426,2051,1095
822,19,11,59,18,11,6,951,404,1001,426,2051,1095
823,30,42,36,18,11,6,951,404,1001,426,2051,1095
824,45,22,83,19,11,6,951,404,1001,426,2051,1095
825,58,0,89,17,11,16,1005,414,1001,426,2051,1095
826,59,17,65,16,11,6,951,404,1001,426,2051,1095
827,25,0,104,18,11,16,1005,414,1001,426,2051,1095
828,30,11,10,18,11,6,951,404,1001,426,2051,1095
829,29,104,31,17,11,16,1005,414,1001,426,2051,1095
830,6,27,47,18,11,6,951,404,1001,426,2051,1095
831,0,103,0,18,11,16,1005,414,1001,426,2051,1095
832,8,53,86,17,11,6,951,404,1001,426,2051,1095
833,94,40,64,16,11,16,1005,464,1001,476,2051,1231
834,32,58,44,17,11,6,951,404,1001,426,2051,1095
835,99,29,18,16,11,16,1005,464,1001,476,2051,1231
836,86,79,53,19,11,6,951,404,1001,426,2051,1095
837,97,19,30,16,11,16,1005,464,1001,476,2051,1231
838,99,40,8,16,11,16,1005,464,1001,476,2051,1231
839,19,11,36,18,11,6,951,404,1001,426,2051,1095
840,82,64,50,19,11,6,951,404,1001,426,2051,1095
841,86,48,18,19,11,6,951,404,1001,426,2051,1095
842,42,41,112,18,11,6,951,404,1001,426,2051,1095
843,0,68,45,17,11,6,951,404,1001,426,2051,1095
844,97,29,16,16,11,16,1005,464,1001,476,2051,1231
845,99,74,20,16,11,16,1005,464,1001,476,2051,1231
846,33,78,29,16,11,6,951,404,1001,426,2051,1095
847,94,19,3,16,11,16,1005,464,1001,476,2051,1231
848,39,48,3,17,11,6,951,404,1001,426,2051,1095
849,84,22,0,21,11,6,951,404,1001,426,2051,1095
850,36,27,108,17,11,16,1005,414,1001,426,2051,1095
851,97,29,18,16,11,16,1005,464,1001,476,2051,1231
852,100,60,26,16,11,16,1005,464,1001,476,2051,1231
853,0,55,102,17,11,16,1005,414,1001,426,2051,1095
854,39,13,20,17,11,6,951,404,1001,426,2051,1095
855,39,40,53,17,11,6,951,404,1001,426,2051,1095
856,8,35,79,17,11,6,951,404,1001,426,2051,1095
857,55,16,96,17,11,16,1005,414,1001,426,2051,1095
858,56,21,84,20,11,6,951,404,1001,426,2051,1095
859,72,26,80,21,11,6,951,404,1001,426,2051,1095
860,10,38,83,19,11,6,951,404,1001,426,2051,1095
861,95,74,30,16,11,16,1005,464,1001,476,2051,1231
862,86,74,0,17,11,6,951,404,1001,426,2051,1095
863,33,87,65,16,11,16,1005,414,1001,426,2051,1095
864,0,33,49,16,11,6,951,404,1001,426,2051,1095
865,21,88,87,17,11,16,1005,414,1001,426,2051,1095
866,0,56,75,20,11,6,951,404,1001,426,2051,1095
867,0,3,45,17,11,6,951,404,1001,426,2051,1095
868,0,25,36,17,11,6,951,404,1001,426,2051,1095
869,32,78,0,18,11,6,951,404,1001,426,2051,1095
870,99,29,67,16,11,16,1005,464,1001,476,2051,1231
871,108,70,0,17,11,16,1005,414,1001,426,2051,1095
872,98,73,64,16,11,16,1005,464,1001,476,2051,1231
873,60,91,97,17,11,16,1005,414,1001,426,2051,1095
874,36,27,70,17,11,6,951,404,1001,426,2051,1095
875,36,76,107,17,11,16,1005,414,1001,426,2051,1095
876,65,42,76,20,11,6,951,404,1001,426,2051,1095
877,4,14,65,16,11,6,951,404,1001,426,2051,1095
878,78,112,108,18,11,16,1005,414,1001,426,2051,1095
879,101,104,39,21,11,16,1005,464,1001,476,2051,1231
880,0,2,98,16,11,16,1005,414,1001,426,2051,1095
881,52,0,51,17,11,6,951,404,1001,426,2051,1095
882,26,20,63,19,11,6,951,404,1001,426,2051,1095
883,100,31,16,16,11,16,1005,464,1001,476,2051,1231
884,0,18,0,17,11,6,951,404,1001,426,2051,1095
885,97,29,35,16,11,16,1005,464,1001,476,2051,1231
886,55,91,98,17,11,16,1005,414,1001,426,2051,1095
887,99,19,8,16,11,16,1005,464,1001,476,2051,1231
888,6,27,91,18,11,16,1005,414,1001,426,2051,1095
889,0,106,90,21,11,16,1005,464,1001,476,2051,1231
890,87,50,98,21,11,16,1005,414,1001,426,2051,1095
891,99,32,67,16,11,16,1005,464,1001,476,2051,1231
892,55,68,97,17,11,16,1005,414,1001,426,2051,1095
893,96,74,26,16,11,16,1005,464,1001,476,2051,1231
894,38,34,40,20,11,6,951,404,1001,426,2051,1095
895,105,80,66,21,11,16,1005,464,1001,476,2051,1231
896,65,42,74,20,11,6,951,404,1001,426,2051,1095
897,24,27,47,17,11,6,951,404,1001,426,2051,1095
898,94,74,30,16,11,16,1005,464,1001,476,2051,1231
899,73,3,13,17,11,6,951,404,1001,426,2051,1095
900,33,78,69,16,11,6,951,404,1001,426,2051,1095
901,36,28,108,17,11,16,1005,414,1001,426,2051,1095
902,95,31,57,16,11,16,1005,464,1001,476,2051,1231
903,92,82,84,20,11,16,1005,464,1001,476,2051,1231
904,59,14,65,16,11,6,951,404,1001,426,2051,1095
905,94,19,2,16,11,16,1005,464,1001,476,2051,1231
906,40,22,0,21,11,6,951,404,1001,426,2051,1095
907,0,0,21,17,11,6,951,404,1001,426,2051,1095
