# Version: 18.08.58.00
id,attack_time,recharge_time,full_auto,burst,fling_shot,fast_attack,aimed_shot,brawl,sneak_attack,multi_m,multi_r
122195,250,250,,,0,0,0,0,0,,
122196,250,250,,,0,0,0,0,0,,
122197,101,101,,,0,0,0,0,0,,
122198,101,101,,,0,0,0,0,0,,
122199,101,101,,,0,0,0,0,0,,
122200,101,101,,,0,0,0,0,0,,
122201,101,101,,,0,0,0,0,0,,
122202,101,101,,,0,0,0,0,0,,
122203,101,101,,,0,0,0,0,0,,
122204,101,101,,,0,0,0,0,0,,
122205,101,101,,,0,0,0,0,0,,
122206,101,101,,,0,0,0,0,0,,
122207,101,101,,,0,0,0,0,0,,
122208,101,101,,,0,0,0,0,0,,
122209,101,101,,,0,0,0,0,0,,
122210,101,101,,,0,0,0,0,0,,
122211,101,101,,,0,0,0,0,0,,
122212,101,101,,,0,0,0,0,0,,
122213,101,101,,,0,0,0,0,0,,
122214,101,101,,,0,0,0,0,0,,
122216,100,250,,,0,0,1,0,0,,
122217,100,250,,,0,0,1,0,0,,
122218,100,250,,,0,0,1,0,0,,
122219,100,250,,,0,0,1,0,0,,
122220,100,250,,,0,0,1,0,0,,
122221,100,250,,,0,0,1,0,0,,
122222,100,250,,,0,0,1,0,0,,
122223,100,250,,,0,0,1,0,0,,
122224,100,250,,,0,0,1,0,0,,
122225,100,250,,,0,0,1,0,0,,
122226,100,250,,,0,0,1,0,0,,
122227,100,250,,,0,0,1,0,0,,
122228,100,250,,,0,0,1,0,0,,
122229,100,250,,,0,0,1,0,0,,
122230,100,250,,,0,0,1,0,0,,
122231,100,250,,,0,0,1,0,0,,
122232,100,250,,,0,0,1,0,0,,
122233,100,250,,,0,0,1,0,0,,
122234,100,250,,,0,0,1,0,0,,
122235,120,120,,,1,0,0,0,0,,
122236,120,120,,,1,0,0,0,0,,
122237,120,120,,,1,0,0,0,0,,
122238,120,120,,,1,0,0,0,0,,
122239,120,120,,,1,0,0,0,0,,
122240,120,120,,,1,0,0,0,0,,
122241,120,120,,,1,0,0,0,0,,
122242,120,120,,,1,0,0,0,0,,
122243,120,120,,,1,0,0,0,0,,
122244,120,120,,,1,0,0,0,0,,
122245,120,120,,,1,0,0,0,0,,
122246,120,120,,,1,0,0,0,0,,
122247,120,120,,,1,0,0,0,0,,
122248,120,120,,,1,0,0,0,0,,
122249,120,120,,,1,0,0,0,0,,
122250,120,120,,,1,0,0,0,0,,
122251,120,120,,,1,0,0,0,0,,
122252,120,120,,,1,0,0,0,0,,
122253,120,120,,,1,0,0,0,0,,
122254,115,115,,,1,0,0,0,0,,
122255,115,115,,,1,0,0,0,0,,
122256,115,115,,,1,0,0,0,0,,
122257,115,115,,,1,0,0,0,0,,
122258,115,115,,,1,0,0,0,0,,
122259,115,115,,,1,0,0,0,0,,
122260,115,115,,,1,0,0,0,0,,
122261,115,115,,,1,0,0,0,0,,
122262,115,115,,,1,0,0,0,0,,
122263,115,115,,,1,0,0,0,0,,
122264,115,115,,,1,0,0,0,0,,
122265,115,115,,,1,0,0,0,0,,
122266,115,115,,,1,0,0,0,0,,
122267,115,115,,,1,0,0,0,0,,
122268,115,115,,,1,0,0,0,0,,
122269,115,115,,,1,0,0,0,0,,
122270,115,115,,,1,0,0,0,0,,
122271,115,115,,,1,0,0,0,0,,
122272,115,115,,,1,0,0,0,0,,
122273,130,100,,2400,1,0,0,0,0,,44
122274,130,100,,2400,1,0,0,0,0,,65
122275,130,100,,2400,1,0,0,0,0,,65
122276,130,100,,2400,1,0,0,0,0,,86
122277,130,100,,2400,1,0,0,0,0,,87
122278,130,100,,2400,1,0,0,0,0,,108
122279,130,100,,2400,1,0,0,0,0,,108
122280,130,100,,2400,1,0,0,0,0,,173
122281,130,100,,2400,1,0,0,0,0,,178
122282,130,100,,2400,1,0,0,0,0,,283
122283,130,100,,2400,1,0,0,0,0,,287
122284,130,100,,2400,1,0,0,0,0,,392
122285,130,100,,2400,1,0,0,0,0,,397
122286,130,100,,2400,1,0,0,0,0,,502
122287,130,100,,2400,1,0,0,0,0,,506
122288,130,100,,2400,1,0,0,0,0,,611
122289,130,100,,2400,1,0,0,0,0,,616
122290,130,100,,2400,1,0,0,0,0,,824
122291,130,100,,2400,1,0,0,0,0,,830
122292,100,120,,,1,0,0,0,0,,50
122293,100,120,,,1,0,0,0,0,,69
122294,100,120,,,1,0,0,0,0,,70
122295,100,120,,,1,0,0,0,0,,89
122296,100,120,,,1,0,0,0,0,,90
122297,100,120,,,1,0,0,0,0,,108
122298,100,120,,,1,0,0,0,0,,110
122299,100,120,,,1,0,0,0,0,,172
122300,100,120,,,1,0,0,0,0,,178
122301,100,120,,,1,0,0,0,0,,280
122302,100,120,,,1,0,0,0,0,,284
122303,100,120,,,1,0,0,0,0,,387
122304,100,120,,,1,0,0,0,0,,392
122305,100,120,,,1,0,0,0,0,,495
122306,100,120,,,1,0,0,0,0,,500
122307,100,120,,,1,0,0,0,0,,602
122308,100,120,,,1,0,0,0,0,,608
122309,100,120,,,1,0,0,0,0,,812
122310,100,120,,,1,0,0,0,0,,818
122311,180,220,,,0,0,0,0,0,,
122312,172,209,,,0,0,0,0,0,,
122313,172,208,,,0,0,0,0,0,,
122314,165,197,,,0,0,0,0,0,,
122315,164,196,,,0,0,0,0,0,,
122316,157,185,,,0,0,0,0,0,,
122317,156,184,,,0,0,0,0,0,,
122318,149,173,,,0,0,0,0,0,,
122319,148,172,,,0,0,0,0,0,,
122320,141,161,,,0,0,0,0,0,,
122321,140,160,,,0,0,0,0,0,,
122322,133,149,,,0,0,0,0,0,,
122323,132,148,,,0,0,0,0,0,,
122324,125,137,,,0,0,0,0,0,,
122325,124,136,,,0,0,0,0,0,,
122326,117,125,,,0,0,0,0,0,,
122327,116,124,,,0,0,0,0,0,,
122328,101,102,,,0,0,0,0,0,,
122329,101,101,,,0,0,0,0,0,,
122330,130,180,5200,1700,0,0,0,0,0,,27
122331,130,180,5200,1700,0,0,0,0,0,,44
122332,130,180,5200,1700,0,0,0,0,0,,45
122333,130,180,5200,1700,0,0,0,0,0,,61
122334,130,180,5200,1700,0,0,0,0,0,,62
122335,130,180,5200,1700,0,0,0,0,0,,79
122336,130,180,5200,1700,0,0,0,0,0,,80
122337,130,180,5200,1700,0,0,0,0,0,,142
122338,130,180,5200,1700,0,0,0,0,0,,146
122339,130,180,5200,1700,0,0,0,0,0,,247
122340,130,180,5200,1700,0,0,0,0,0,,252
122341,130,180,5200,1700,0,0,0,0,0,,353
122342,130,180,5200,1700,0,0,0,0,0,,357
122343,130,180,5200,1700,0,0,0,0,0,,458
122344,130,180,5200,1700,0,0,0,0,0,,464
122345,130,180,5200,1700,0,0,0,0,0,,564
122346,130,180,5200,1700,0,0,0,0,0,,569
122347,130,180,5200,1700,0,0,0,0,0,,770
122348,130,180,5200,1700,0,0,0,0,0,,775
122349,250,250,,,0,1,0,1,0,151,
122350,250,250,,,0,1,0,1,0,161,
122351,250,250,,,0,1,0,1,0,162,
122352,250,250,,,0,1,0,1,0,172,
122353,250,250,,,0,1,0,1,0,173,
122354,250,250,,,0,1,0,1,0,183,
122355,250,250,,,0,1,0,1,0,184,
122356,250,250,,,0,1,0,1,0,238,
122357,250,250,,,0,1,0,1,0,244,
122358,250,250,,,0,1,0,1,0,337,
122359,250,250,,,0,1,0,1,0,343,
122360,250,250,,,0,1,0,1,0,436,
122361,250,250,,,0,1,0,1,0,442,
122362,250,250,,,0,1,0,1,0,535,
122363,250,250,,,0,1,0,1,0,541,
122364,250,250,,,0,1,0,1,0,634,
122365,250,250,,,0,1,0,1,0,640,
122366,250,250,,,0,1,0,1,0,828,
122367,250,250,,,0,1,0,1,0,832,
122368,250,250,,,0,1,0,1,0,151,
122369,250,250,,,0,1,0,1,0,161,
122370,250,250,,,0,1,0,1,0,162,
122371,250,250,,,0,1,0,1,0,172,
122372,250,250,,,0,1,0,1,0,173,
122373,250,250,,,0,1,0,1,0,183,
122374,250,250,,,0,1,0,1,0,184,
122375,250,250,,,0,1,0,1,0,238,
122376,250,250,,,0,1,0,1,0,244,
122377,250,250,,,0,1,0,1,0,337,
122378,250,250,,,0,1,0,1,0,343,
122379,250,250,,,0,1,0,1,0,436,
122380,250,250,,,0,1,0,1,0,442,
122381,250,250,,,0,1,0,1,0,535,
122382,250,250,,,0,1,0,1,0,541,
122383,250,250,,,0,1,0,1,0,634,
122384,250,250,,,0,1,0,1,0,640,
122385,250,250,,,0,1,0,1,0,828,
122386,250,250,,,0,1,0,1,0,832,
122387,230,230,,,0,0,0,1,0,151,
122388,230,230,,,0,0,0,1,0,161,
122389,230,230,,,0,0,0,1,0,162,
122390,230,230,,,0,0,0,1,0,172,
122391,230,230,,,0,0,0,1,0,173,
122392,230,230,,,0,0,0,1,0,183,
122393,230,230,,,0,0,0,1,0,184,
122394,230,230,,,0,0,0,1,0,238,
122395,230,230,,,0,0,0,1,0,244,
122397,230,230,,,0,0,0,1,0,343,
122398,230,230,,,0,0,0,1,0,436,
122399,230,230,,,0,0,0,1,0,442,
122400,230,230,,,0,0,0,1,0,535,
122401,230,230,,,0,0,0,1,0,541,
122402,230,230,,,0,0,0,1,0,634,
122403,230,230,,,0,0,0,1,0,640,
122404,230,230,,,0,0,0,1,0,828,
122405,230,230,,,0,0,0,1,0,832,
122406,230,230,,,0,0,0,1,0,151,
122407,230,230,,,0,0,0,1,0,168,
122408,230,230,,,0,0,0,1,0,168,
122409,230,230,,,0,0,0,1,0,184,
122410,230,230,,,0,0,0,1,0,185,
122411,230,230,,,0,0,0,1,0,201,
122412,230,230,,,0,0,0,1,0,202,
122413,230,230,,,0,0,0,1,0,261,
122414,230,230,,,0,0,0,1,0,267,
122415,230,230,,,0,0,0,1,0,367,
122416,230,230,,,0,0,0,1,0,371,
122417,230,230,,,0,0,0,1,0,471,
122418,230,230,,,0,0,0,1,0,477,
122419,230,230,,,0,0,0,1,0,576,
122420,230,230,,,0,0,0,1,0,581,
122421,230,230,,,0,0,0,1,0,680,
122422,230,230,,,0,0,0,1,0,686,
122423,230,230,,,0,0,0,1,0,885,
122424,230,230,,,0,0,0,1,0,890,
122425,100,300,,2400,0,0,0,0,0,,
122426,100,300,,2400,0,0,0,0,0,,
122427,100,300,,2400,0,0,0,0,0,,
122428,100,300,,2400,0,0,0,0,0,,
122429,100,300,,2400,0,0,0,0,0,,
122430,100,300,,2400,0,0,0,0,0,,
122431,100,300,,2400,0,0,0,0,0,,
122432,100,300,,2400,0,0,0,0,0,,
122433,100,300,,2400,0,0,0,0,0,,
122434,100,300,,2400,0,0,0,0,0,,
122435,100,300,,2400,0,0,0,0,0,,
122436,100,300,,2400,0,0,0,0,0,,
122437,100,300,,2400,0,0,0,0,0,,
122438,100,300,,2400,0,0,0,0,0,,
122439,100,300,,2400,0,0,0,0,0,,
122440,100,300,,2400,0,0,0,0,0,,
122441,100,300,,2400,0,0,0,0,0,,
122442,100,300,,2400,0,0,0,0,0,,
122443,100,300,,2400,0,0,0,0,0,,
122444,133,133,,,1,0,0,0,0,,51
122445,133,133,,,1,0,0,0,0,,72
122446,133,133,,,1,0,0,0,0,,73
122447,133,133,,,1,0,0,0,0,,94
122448,133,133,,,1,0,0,0,0,,95
122449,133,133,,,1,0,0,0,0,,116
122450,133,133,,,1,0,0,0,0,,117
122451,133,133,,,1,0,0,0,0,,182
122452,133,133,,,1,0,0,0,0,,188
122453,133,133,,,1,0,0,0,0,,292
122454,133,133,,,1,0,0,0,0,,296
122455,133,133,,,1,0,0,0,0,,401
122456,133,133,,,1,0,0,0,0,,406
122457,133,133,,,1,0,0,0,0,,511
122458,133,133,,,1,0,0,0,0,,516
122459,133,133,,,1,0,0,0,0,,621
122460,133,133,,,1,0,0,0,0,,626
122461,133,133,,,1,0,0,0,0,,835
122462,133,133,,,1,0,0,0,0,,841
122463,166,166,,,1,0,0,0,0,,47
122464,166,166,,,1,0,0,0,0,,66
122465,166,166,,,1,0,0,0,0,,67
122466,166,166,,,1,0,0,0,0,,86
122467,166,166,,,1,0,0,0,0,,87
122468,166,166,,,1,0,0,0,0,,107
122469,166,166,,,1,0,0,0,0,,108
122470,166,166,,,1,0,0,0,0,,170
122471,166,166,,,1,0,0,0,0,,176
122472,166,166,,,1,0,0,0,0,,278
122473,166,166,,,1,0,0,0,0,,284
122474,166,166,,,1,0,0,0,0,,386
122475,166,166,,,1,0,0,0,0,,391
122476,166,166,,,1,0,0,0,0,,494
122477,166,166,,,1,0,0,0,0,,499
122478,166,166,,,1,0,0,0,0,,603
122479,166,166,,,1,0,0,0,0,,608
122480,166,166,,,1,0,0,0,0,,813
122481,166,166,,,1,0,0,0,0,,818
122482,210,153,,2100,0,0,0,0,0,,57
122483,205,151,,2100,0,0,0,0,0,,76
122484,205,151,,2100,0,0,0,0,0,,77
122485,201,149,,2100,0,0,0,0,0,,96
122486,200,149,,2100,0,0,0,0,0,,97
122487,196,147,,2100,0,0,0,0,0,,115
122488,196,147,,2100,0,0,0,0,0,,117
122489,191,145,,2100,0,0,0,0,0,,179
122490,191,145,,2100,0,0,0,0,0,,185
122491,186,143,,2100,0,0,0,0,0,,287
122492,186,142,,2100,0,0,0,0,0,,293
122493,181,140,,2100,0,0,0,0,0,,395
122494,181,140,,2100,0,0,0,0,0,,400
122495,176,138,,2100,0,0,0,0,0,,503
122496,176,138,,2100,0,0,0,0,0,,508
122497,172,136,,2100,0,0,0,0,0,,610
122498,171,136,,2100,0,0,0,0,0,,616
122499,162,132,,2100,0,0,0,0,0,,821
122500,162,132,,2100,0,0,0,0,0,,826
122501,120,350,,1700,0,0,0,0,0,,
122502,118,350,,1700,0,0,0,0,0,,
122503,118,350,,1700,0,0,0,0,0,,
122504,116,350,,1700,0,0,0,0,0,,
122505,116,350,,1700,0,0,0,0,0,,
122506,114,350,,1700,0,0,0,0,0,,
122507,114,350,,1700,0,0,0,0,0,,
122508,112,350,,1700,0,0,0,0,0,,
122509,112,350,,1700,0,0,0,0,0,,
122510,110,350,,1700,0,0,0,0,0,,
122511,110,350,,1700,0,0,0,0,0,,
122512,108,350,,1700,0,0,0,0,0,,
122513,108,350,,1700,0,0,0,0,0,,
122514,106,350,,1700,0,0,0,0,0,,
122515,106,350,,1700,0,0,0,0,0,,
122516,104,350,,1700,0,0,0,0,0,,
122517,104,350,,1700,0,0,0,0,0,,
122518,100,350,,1700,0,0,0,0,0,,
122519,100,350,,1700,0,0,0,0,0,,
122520,250,250,8200,,0,0,1,0,0,,
122521,250,250,8200,,0,0,1,0,0,,
122522,249,250,8200,,0,0,1,0,0,,
122523,249,250,8200,,0,0,1,0,0,,
122524,249,250,8200,,0,0,1,0,0,,
122525,249,250,8200,,0,0,1,0,0,,
122526,248,250,8200,,0,0,1,0,0,,
122527,248,250,8200,,0,0,1,0,0,,
122528,248,250,8200,,0,0,1,0,0,,
122529,248,250,8200,,0,0,1,0,0,,
122530,247,250,8200,,0,0,1,0,0,,
122531,247,250,8200,,0,0,1,0,0,,
122532,247,250,8200,,0,0,1,0,0,,
122533,247,250,8200,,0,0,1,0,0,,
122534,246,250,8200,,0,0,1,0,0,,
122535,246,250,8200,,0,0,1,0,0,,
122536,246,250,8200,,0,0,1,0,0,,
122537,245,250,8200,,0,0,1,0,0,,
122538,245,250,8200,,0,0,1,0,0,,
122539,100,190,,2300,1,0,0,0,0,,
122540,100,190,,2300,1,0,0,0,0,,
122541,100,190,,2300,1,0,0,0,0,,
122542,100,190,,2300,1,0,0,0,0,,
122543,100,190,,2300,1,0,0,0,0,,
122544,100,190,,2300,1,0,0,0,0,,
122545,100,190,,2300,1,0,0,0,0,,
122546,100,190,,2300,1,0,0,0,0,,
122547,100,190,,2300,1,0,0,0,0,,
122548,100,190,,2300,1,0,0,0,0,,
122549,100,190,,2300,1,0,0,0,0,,
122550,100,190,,2300,1,0,0,0,0,,
122551,100,190,,2300,1,0,0,0,0,,
122552,100,190,,2300,1,0,0,0,0,,
122553,100,190,,2300,1,0,0,0,0,,
122554,100,190,,2300,1,0,0,0,0,,
122555,100,190,,2300,1,0,0,0,0,,
122556,100,190,,2300,1,0,0,0,0,,
122557,100,190,,2300,1,0,0,0,0,,
122558,800,500,,1870,1,0,0,0,0,,
122559,800,500,,1870,1,0,0,0,0,,
122560,800,500,,1870,1,0,0,0,0,,
122561,800,500,,1870,1,0,0,0,0,,
122562,800,500,,1870,1,0,0,0,0,,
122563,800,500,,1870,1,0,0,0,0,,
122564,800,500,,1870,1,0,0,0,0,,
122565,800,500,,1870,1,0,0,0,0,,
122566,800,500,,1870,1,0,0,0,0,,
122567,800,500,,1870,1,0,0,0,0,,
122568,800,500,,1870,1,0,0,0,0,,
122569,800,500,,1870,1,0,0,0,0,,
122570,800,500,,1870,1,0,0,0,0,,
122571,800,500,,1870,1,0,0,0,0,,
122572,800,500,,1870,1,0,0,0,0,,
122573,800,500,,1870,1,0,0,0,0,,
122574,800,500,,1870,1,0,0,0,0,,
122575,800,500,,1870,1,0,0,0,0,,
122576,800,500,,1870,1,0,0,0,0,,
122577,1200,250,,,0,0,1,0,0,,
122578,1200,250,,,0,0,1,0,0,,
122579,1200,250,,,0,0,1,0,0,,
122580,1200,250,,,0,0,1,0,0,,
122581,1200,250,,,0,0,1,0,0,,
122582,1200,250,,,0,0,1,0,0,,
122583,1200,250,,,0,0,1,0,0,,
122584,1200,250,,,0,0,1,0,0,,
122585,1200,250,,,0,0,1,0,0,,
122586,1200,250,,,0,0,1,0,0,,
122587,1200,250,,,0,0,1,0,0,,
122588,1200,250,,,0,0,1,0,0,,
122589,1200,250,,,0,0,1,0,0,,
122590,1200,250,,,0,0,1,0,0,,
122591,1200,250,,,0,0,1,0,0,,
122592,1200,250,,,0,0,1,0,0,,
122593,1200,250,,,0,0,1,0,0,,
122594,1200,250,,,0,0,1,0,0,,
122595,1200,250,,,0,0,1,0,0,,
122596,350,350,,,1,0,0,0,0,,
122597,350,350,,,1,0,0,0,0,,
122598,350,350,,,1,0,0,0,0,,
122599,350,350,,,1,0,0,0,0,,
122600,350,350,,,1,0,0,0,0,,
122601,350,350,,,1,0,0,0,0,,
122602,350,350,,,1,0,0,0,0,,
122603,350,350,,,1,0,0,0,0,,
122604,350,350,,,1,0,0,0,0,,
122605,350,350,,,1,0,0,0,0,,
122606,350,350,,,1,0,0,0,0,,
122607,350,350,,,1,0,0,0,0,,
122608,350,350,,,1,0,0,0,0,,
122609,350,350,,,1,0,0,0,0,,
122610,350,350,,,1,0,0,0,0,,
122611,350,350,,,1,0,0,0,0,,
122612,350,350,,,1,0,0,0,0,,
122613,350,350,,,1,0,0,0,0,,
122614,350,350,,,1,0,0,0,0,,
122615,63,170,,,0,0,1,0,0,,39
122616,59,161,,,0,0,1,0,0,,56
122617,59,160,,,0,0,1,0,0,,57
122618,55,151,,,0,0,1,0,0,,73
122619,54,151,,,0,0,1,0,0,,73
122620,50,142,,,0,0,1,0,0,,90
122621,50,141,,,0,0,1,0,0,,91
122622,46,132,,,0,0,1,0,0,,151
122623,46,132,,,0,0,1,0,0,,157
122624,42,123,,,0,0,1,0,0,,257
122625,41,122,,,0,0,1,0,0,,261
122626,37,113,,,0,0,1,0,0,,361
122627,37,113,,,0,0,1,0,0,,367
122628,33,104,,,0,0,1,0,0,,467
122629,33,103,,,0,0,1,0,0,,473
122630,29,94,,,0,0,1,0,0,,573
122631,28,94,,,0,0,1,0,0,,577
122632,20,75,,,0,0,1,0,0,,777
122633,20,75,,,0,0,1,0,0,,783
122634,115,116,,900,0,0,0,0,0,,26
122635,121,123,,900,0,0,0,0,0,,43
122636,121,124,,900,0,0,0,0,0,,44
122637,127,131,,900,0,0,0,0,0,,60
122638,128,131,,900,0,0,0,0,0,,61
122639,134,139,,900,0,0,0,0,0,,78
122640,134,139,,900,0,0,0,0,0,,78
122641,140,147,,900,0,0,0,0,0,,138
122642,140,147,,900,0,0,0,0,0,,144
122643,146,154,,900,0,0,0,0,0,,244
122644,147,155,,900,0,0,0,0,0,,249
122645,153,162,,900,0,0,0,0,0,,350
122646,153,162,,900,0,0,0,0,0,,355
122647,159,170,,900,0,0,0,0,0,,455
122648,159,170,,900,0,0,0,0,0,,460
122649,165,178,,900,0,0,0,0,0,,560
122650,166,178,,900,0,0,0,0,0,,565
122651,178,193,,900,0,0,0,0,0,,765
122652,178,193,,900,0,0,0,0,0,,771
122653,130,130,,,1,0,0,0,0,,38
122654,126,130,,,1,0,0,0,0,,56
122655,126,130,,,1,0,0,0,0,,57
122656,122,130,,,1,0,0,0,0,,74
122657,122,130,,,1,0,0,0,0,,76
122658,118,130,,,1,0,0,0,0,,93
122659,118,130,,,1,0,0,0,0,,94
122660,114,130,,,1,0,0,0,0,,156
122661,114,130,,,1,0,0,0,0,,161
122662,110,130,,,1,0,0,0,0,,264
122663,110,130,,,1,0,0,0,0,,268
122664,106,130,,,1,0,0,0,0,,370
122665,106,130,,,1,0,0,0,0,,376
122666,102,130,,,1,0,0,0,0,,477
122667,102,130,,,1,0,0,0,0,,483
122668,98,130,,,1,0,0,0,0,,584
122669,98,130,,,1,0,0,0,0,,589
122670,90,130,,,1,0,0,0,0,,792
122671,90,130,,,1,0,0,0,0,,797
122672,100,125,8100,2700,0,0,0,0,0,,
122673,100,125,8100,2700,0,0,0,0,0,,
122674,100,125,8100,2700,0,0,0,0,0,,
122675,100,125,8100,2700,0,0,0,0,0,,
122676,100,125,8100,2700,0,0,0,0,0,,
122677,100,125,8100,2700,0,0,0,0,0,,
122678,100,125,8100,2700,0,0,0,0,0,,
122679,100,125,8100,2700,0,0,0,0,0,,
122680,100,125,8100,2700,0,0,0,0,0,,
122681,100,125,8100,2700,0,0,0,0,0,,
122682,100,125,8100,2700,0,0,0,0,0,,
122683,100,125,8100,2700,0,0,0,0,0,,
122684,100,125,8100,2700,0,0,0,0,0,,
122685,100,125,8100,2700,0,0,0,0,0,,
122686,100,125,8100,2700,0,0,0,0,0,,
122687,100,125,8100,2700,0,0,0,0,0,,
122688,100,125,8100,2700,0,0,0,0,0,,
122689,100,125,8100,2700,0,0,0,0,0,,
122690,100,125,8100,2700,0,0,0,0,0,,
122691,150,114,,,0,1,0,1,1,17,
122692,150,114,,,0,1,0,1,1,37,
122693,150,114,,,0,1,0,1,1,38,
122694,150,113,,,0,1,0,1,1,57,
122695,150,113,,,0,1,0,1,1,58,
122696,150,113,,,0,1,0,1,1,78,
122697,150,113,,,0,1,0,1,1,79,
122698,150,112,,,0,1,0,1,1,143,
122699,150,112,,,0,1,0,1,1,148,
122700,150,112,,,0,1,0,1,1,251,
122701,150,112,,,0,1,0,1,1,256,
122702,150,112,,,0,1,0,1,1,359,
122703,150,112,,,0,1,0,1,1,365,
122704,150,111,,,0,1,0,1,1,468,
122705,150,111,,,0,1,0,1,1,474,
122706,150,111,,,0,1,0,1,1,577,
122707,150,111,,,0,1,0,1,1,583,
122708,150,110,,,0,1,0,1,1,788,
122709,150,110,,,0,1,0,1,1,794,
122710,150,150,,,0,0,1,0,0,,
122711,147,150,,,0,0,1,0,0,,
122712,147,150,,,0,0,1,0,0,,
122713,144,150,,,0,0,1,0,0,,
122714,144,150,,,0,0,1,0,0,,
122715,141,150,,,0,0,1,0,0,,
122716,141,150,,,0,0,1,0,0,,
122717,138,150,,,0,0,1,0,0,,
122718,138,150,,,0,0,1,0,0,,
122719,135,150,,,0,0,1,0,0,,
122720,135,150,,,0,0,1,0,0,,
122721,132,150,,,0,0,1,0,0,,
122722,132,150,,,0,0,1,0,0,,
122723,129,150,,,0,0,1,0,0,,
122724,129,150,,,0,0,1,0,0,,
122725,126,150,,,0,0,1,0,0,,
122726,126,150,,,0,0,1,0,0,,
122727,120,150,,,0,0,1,0,0,,
122728,120,150,,,0,0,1,0,0,,
122729,150,150,,,0,1,0,1,1,47,
122730,141,142,,,0,1,0,1,1,66,
122731,141,142,,,0,1,0,1,1,67,
122732,132,134,,,0,1,0,1,1,86,
122733,132,134,,,0,1,0,1,1,87,
122734,123,126,,,0,1,0,1,1,105,
122735,123,126,,,0,1,0,1,1,107,
122736,114,118,,,0,1,0,1,1,169,
122737,114,118,,,0,1,0,1,1,175,
122738,105,110,,,0,1,0,1,1,277,
122739,105,110,,,0,1,0,1,1,283,
122740,96,102,,,0,1,0,1,1,385,
122741,96,102,,,0,1,0,1,1,390,
122742,87,94,,,0,1,0,1,1,493,
122743,87,94,,,0,1,0,1,1,498,
122744,78,86,,,0,1,0,1,1,600,
122745,78,86,,,0,1,0,1,1,606,
122746,60,70,,,0,1,0,1,1,811,
122747,60,70,,,0,1,0,1,1,816,
122748,250,150,,,0,0,0,1,1,,
122749,250,150,,,0,0,0,1,1,,
122750,250,150,,,0,0,0,1,1,,
122751,250,150,,,0,0,0,1,1,,
122752,250,150,,,0,0,0,1,1,,
122753,250,150,,,0,0,0,1,1,,
122754,250,150,,,0,0,0,1,1,,
122755,250,150,,,0,0,0,1,1,,
122756,250,150,,,0,0,0,1,1,,
122757,250,150,,,0,0,0,1,1,,
122758,250,150,,,0,0,0,1,1,,
122759,250,150,,,0,0,0,1,1,,
122760,250,150,,,0,0,0,1,1,,
122761,250,150,,,0,0,0,1,1,,
122762,250,150,,,0,0,0,1,1,,
122763,250,150,,,0,0,0,1,1,,
122764,250,150,,,0,0,0,1,1,,
122765,250,150,,,0,0,0,1,1,,
122766,250,150,,,0,0,0,1,1,,
122767,250,250,,,1,0,1,0,0,,
122768,250,250,,,1,0,1,0,0,,
122769,250,250,,,1,0,1,0,0,,
122770,250,250,,,1,0,1,0,0,,
122771,250,250,,,1,0,1,0,0,,
122772,250,250,,,1,0,1,0,0,,
122773,250,250,,,1,0,1,0,0,,
122774,250,250,,,1,0,1,0,0,,
122775,250,250,,,1,0,1,0,0,,
122776,250,250,,,1,0,1,0,0,,
122777,250,250,,,1,0,1,0,0,,
122778,250,250,,,1,0,1,0,0,,
122779,250,250,,,1,0,1,0,0,,
122780,250,250,,,1,0,1,0,0,,
122781,250,250,,,1,0,1,0,0,,
122782,250,250,,,1,0,1,0,0,,
122783,250,250,,,1,0,1,0,0,,
122784,250,250,,,1,0,1,0,0,,
122785,250,250,,,1,0,1,0,0,,
122786,150,150,,,0,1,0,1,0,,
122787,150,150,,,0,1,0,1,0,,
122788,150,150,,,0,1,0,1,0,,
122789,150,150,,,0,1,0,1,0,,
122790,150,150,,,0,1,0,1,0,,
122791,150,150,,,0,1,0,1,0,,
122792,150,150,,,0,1,0,1,0,,
122793,150,150,,,0,1,0,1,0,,
122794,150,150,,,0,1,0,1,0,,
122795,150,150,,,0,1,0,1,0,,
122796,150,150,,,0,1,0,1,0,,
122797,150,150,,,0,1,0,1,0,,
122798,150,150,,,0,1,0,1,0,,
122799,150,150,,,0,1,0,1,0,,
122800,150,150,,,0,1,0,1,0,,
122801,150,150,,,0,1,0,1,0,,
122802,150,150,,,0,1,0,1,0,,
122803,150,150,,,0,1,0,1,0,,
122804,150,150,,,0,1,0,1,0,,
122805,120,250,,,0,0,0,1,0,,
122806,118,250,,,0,0,0,1,0,,
122807,118,250,,,0,0,0,1,0,,
122808,116,250,,,0,0,0,1,0,,
122809,116,250,,,0,0,0,1,0,,
122810,114,250,,,0,0,0,1,0,,
122811,114,250,,,0,0,0,1,0,,
122812,112,250,,,0,0,0,1,0,,
122813,112,250,,,0,0,0,1,0,,
122814,110,250,,,0,0,0,1,0,,
122815,110,250,,,0,0,0,1,0,,
122816,108,250,,,0,0,0,1,0,,
122817,108,250,,,0,0,0,1,0,,
122818,106,250,,,0,0,0,1,0,,
122819,106,250,,,0,0,0,1,0,,
122820,104,250,,,0,0,0,1,0,,
122821,104,250,,,0,0,0,1,0,,
122822,100,250,,,0,0,0,1,0,,
122823,100,250,,,0,0,0,1,0,,
